[08-10-24 12:16:56.484] LOG  : General     , 1728382616484> 0> RuggedRecipes.BakedPotato: DisplayCategory, FoodP.
[08-10-24 12:34:17.680] WARN : Vehicle     , 1728383657680> 10.135.650.909> VehicleManager.clientPacket> Vehicle vid=222 not found.
[08-10-24 12:34:20.013] LOG  : General     , 1728383660013> 10.135.653.243> *******************************************.
[08-10-24 12:34:20.013] LOG  : General     , 1728383660013> 10.135.653.243> ** SANDBOXVARS TRANSFERED TO MOD OPTIONS **.
[08-10-24 12:34:20.013] LOG  : General     , 1728383660013> 10.135.653.243> *******************************************.
[08-10-24 12:34:20.013] LOG  : General     , 1728383660013> 10.135.653.243> Show Hit Damage = 	false.
[08-10-24 12:34:20.013] LOG  : General     , 1728383660013> 10.135.653.243> Show Range/Hit% = 	false.
[08-10-24 12:34:20.014] LOG  : General     , 1728383660014> 10.135.653.243> Show Weapon Info = 	1.
[08-10-24 12:34:20.014] LOG  : General     , 1728383660014> 10.135.653.243> Show Ammunition = 	true.
[08-10-24 12:34:20.014] LOG  : General     , 1728383660014> 10.135.653.244> Movement Gauge = 	true.
[08-10-24 12:34:20.014] LOG  : General     , 1728383660014> 10.135.653.244> Dynamic Recoil System = 	true.
[08-10-24 12:34:20.014] LOG  : General     , 1728383660014> 10.135.653.244> Dynamic Range System = 	1.
[08-10-24 12:34:20.014] LOG  : General     , 1728383660014> 10.135.653.244> Reset Sight Picture = 	true.
[08-10-24 12:34:20.014] LOG  : General     , 1728383660014> 10.135.653.244> Firearm Jamm = 	4.
[08-10-24 12:34:20.014] LOG  : General     , 1728383660014> 10.135.653.244> Firearms never Break = 	false.
[08-10-24 12:34:20.014] LOG  : General     , 1728383660014> 10.135.653.244> Attachements break on melee = 	5.
[08-10-24 12:34:20.014] LOG  : General     , 1728383660014> 10.135.653.244> attachements break on fire = 	5.
[08-10-24 12:34:20.014] LOG  : General     , 1728383660014> 10.135.653.244> Supression Level = 	3.
[08-10-24 12:34:20.014] LOG  : General     , 1728383660014> 10.135.653.244> Bass sound Level = 	1.
[08-10-24 12:34:20.014] LOG  : General     , 1728383660014> 10.135.653.244> Luncher range multiplier = 	1.
[08-10-24 12:34:20.014] LOG  : General     , 1728383660014> 10.135.653.244> Vehicule penalty = 	false.
[08-10-24 12:34:20.014] LOG  : General     , 1728383660014> 10.135.653.244> Debug Confirmation level = 	2.
[08-10-24 12:34:20.015] LOG  : General     , 1728383660015> 10.135.653.244> Use vanilla shot sound brita's = 	false.
[08-10-24 12:34:20.015] LOG  : General     , 1728383660015> 10.135.653.244> Eject Spend shells  = 	11.
[08-10-24 12:34:20.015] LOG  : General     , 1728383660015> 10.135.653.244> Type (Bow / Crossbow) = 	6.
[08-10-24 12:34:20.015] LOG  : General     , 1728383660015> 10.135.653.244> Type (Flame Thrower) = 	2.
[08-10-24 12:34:20.015] LOG  : General     , 1728383660015> 10.135.653.245> dropdown22 = 	3.
[08-10-24 12:34:20.015] LOG  : General     , 1728383660015> 10.135.653.245> dropdown23 = 	2.
[08-10-24 12:34:20.015] LOG  : General     , 1728383660015> 10.135.653.245> dropdown24 = 	4.
[08-10-24 12:34:20.015] LOG  : General     , 1728383660015> 10.135.653.245> dropdown25 = 	6.
[08-10-24 12:34:20.015] LOG  : General     , 1728383660015> 10.135.653.245> dropdown26 = 	6.
[08-10-24 12:34:20.015] LOG  : General     , 1728383660015> 10.135.653.245> dropdown27 = 	6.
[08-10-24 12:34:20.015] LOG  : General     , 1728383660015> 10.135.653.245> dropdown28 = 	3.
[08-10-24 12:34:20.015] LOG  : General     , 1728383660015> 10.135.653.245> dropdown29 = 	4.
[08-10-24 12:34:20.015] LOG  : General     , 1728383660015> 10.135.653.245> dropdown30 = 	5.
[08-10-24 12:34:20.015] LOG  : General     , 1728383660015> 10.135.653.245> dropdown31 = 	4.
[08-10-24 12:34:20.015] LOG  : General     , 1728383660015> 10.135.653.245> dropdown32 = 	3.
[08-10-24 12:34:20.015] LOG  : General     , 1728383660015> 10.135.653.245> dropdown33 = 	11.
[08-10-24 12:34:20.015] LOG  : General     , 1728383660015> 10.135.653.245> dropdown34 = 	11.
[08-10-24 12:34:20.015] LOG  : General     , 1728383660015> 10.135.653.245> dropdown35 = 	11.
[08-10-24 12:34:20.015] LOG  : General     , 1728383660015> 10.135.653.245> dropdown36 = 	11.
[08-10-24 12:34:20.015] LOG  : General     , 1728383660015> 10.135.653.245> dropdown37 = 	11.
[08-10-24 12:34:20.015] LOG  : General     , 1728383660015> 10.135.653.245> dropdown38 = 	11.
[08-10-24 12:34:20.016] LOG  : General     , 1728383660016> 10.135.653.245> dropdown39 = 	11.
[08-10-24 12:34:20.016] LOG  : General     , 1728383660016> 10.135.653.245> dropdown40 = 	11.
[08-10-24 12:34:20.016] LOG  : General     , 1728383660016> 10.135.653.245> dropdown41 = 	6.
[08-10-24 12:34:20.016] LOG  : General     , 1728383660016> 10.135.653.245> dropdown42 = 	2.
[08-10-24 12:34:20.016] LOG  : General     , 1728383660016> 10.135.653.246> dropdown43 = 	2.
[08-10-24 12:34:20.016] LOG  : General     , 1728383660016> 10.135.653.246> dropdown44 = 	6.
[08-10-24 12:34:20.016] LOG  : General     , 1728383660016> 10.135.653.246> dropdown45 = 	2.
[08-10-24 12:34:20.016] LOG  : General     , 1728383660016> 10.135.653.246> dropdown46 = 	4.
[08-10-24 12:34:20.016] LOG  : General     , 1728383660016> 10.135.653.246> dropdown47 = 	5.
[08-10-24 12:34:20.016] LOG  : General     , 1728383660016> 10.135.653.246> dropdown48 = 	4.
[08-10-24 12:34:20.016] LOG  : General     , 1728383660016> 10.135.653.246> dropdown49 = 	5.
[08-10-24 12:34:20.016] LOG  : General     , 1728383660016> 10.135.653.246> dropdown50 = 	6.
[08-10-24 12:34:20.016] LOG  : General     , 1728383660016> 10.135.653.246> dropdown51 = 	6.
[08-10-24 12:34:20.016] LOG  : General     , 1728383660016> 10.135.653.246> dropdown52 = 	4.
[08-10-24 12:34:20.016] LOG  : General     , 1728383660016> 10.135.653.246> dropdown53 = 	3.
[08-10-24 12:34:20.016] LOG  : General     , 1728383660016> 10.135.653.246> dropdown54 = 	3.
[08-10-24 12:34:20.016] LOG  : General     , 1728383660016> 10.135.653.246> dropdown55 = 	4.
[08-10-24 12:34:20.016] LOG  : General     , 1728383660016> 10.135.653.246> dropdown56 = 	6.
[08-10-24 12:34:20.016] LOG  : General     , 1728383660016> 10.135.653.246> dropdown57 = 	5.
[08-10-24 12:34:20.016] LOG  : General     , 1728383660016> 10.135.653.246> dropdown58 = 	6.
[08-10-24 12:34:20.016] LOG  : General     , 1728383660016> 10.135.653.246> dropdown59 = 	4.
[08-10-24 12:34:20.017] LOG  : General     , 1728383660017> 10.135.653.246> dropdown60 = 	5.
[08-10-24 12:34:20.017] LOG  : General     , 1728383660017> 10.135.653.246> dropdown61 = 	6.
[08-10-24 12:34:20.017] LOG  : General     , 1728383660017> 10.135.653.246> dropdown62 = 	6.
[08-10-24 12:34:20.017] LOG  : General     , 1728383660017> 10.135.653.246> dropdown63 = 	2.
[08-10-24 12:34:20.017] LOG  : General     , 1728383660017> 10.135.653.247> dropdown64 = 	2.
[08-10-24 12:34:20.017] LOG  : General     , 1728383660017> 10.135.653.247> dropdown65 = 	2.
[08-10-24 12:34:20.017] LOG  : General     , 1728383660017> 10.135.653.247> dropdown66 = 	2.
[08-10-24 12:34:20.017] LOG  : General     , 1728383660017> 10.135.653.247> dropdown67 = 	2.
[08-10-24 12:34:20.017] LOG  : General     , 1728383660017> 10.135.653.247> dropdown68 = 	2.
[08-10-24 12:34:20.017] LOG  : General     , 1728383660017> 10.135.653.247> dropdown69 = 	6.
[08-10-24 12:34:20.017] LOG  : General     , 1728383660017> 10.135.653.247> dropdown70 = 	4.
[08-10-24 12:34:20.017] LOG  : General     , 1728383660017> 10.135.653.247> dropdown71 = 	3.
[08-10-24 12:34:20.017] LOG  : General     , 1728383660017> 10.135.653.247> dropdown72 = 	2.
[08-10-24 12:34:20.017] LOG  : General     , 1728383660017> 10.135.653.247> dropdown73 = 	2.
[08-10-24 12:34:20.017] LOG  : General     , 1728383660017> 10.135.653.247> dropdown74 = 	3.
[08-10-24 12:34:20.017] LOG  : General     , 1728383660017> 10.135.653.247> dropdown75 = 	4.
[08-10-24 12:34:20.017] LOG  : General     , 1728383660017> 10.135.653.247> dropdown76 = 	3.
[08-10-24 12:34:20.017] LOG  : General     , 1728383660017> 10.135.653.247> dropdown77 = 	2.
[08-10-24 12:34:20.017] LOG  : General     , 1728383660017> 10.135.653.247> dropdown78 = 	4.
[08-10-24 12:34:20.017] LOG  : General     , 1728383660017> 10.135.653.247> dropdown79 = 	2.
[08-10-24 12:34:20.018] LOG  : General     , 1728383660018> 10.135.653.248> dropdown80 = 	6.
[08-10-24 12:34:20.018] LOG  : General     , 1728383660018> 10.135.653.248> dropdown81 = 	5.
[08-10-24 12:34:20.018] LOG  : General     , 1728383660018> 10.135.653.248> dropdown82 = 	1.
[08-10-24 12:34:20.018] LOG  : General     , 1728383660018> 10.135.653.248> dropdown83 = 	1.
[08-10-24 12:34:20.018] LOG  : General     , 1728383660018> 10.135.653.248> dropdown84 = 	1.
[08-10-24 12:34:20.018] LOG  : General     , 1728383660018> 10.135.653.248> dropdown85 = 	1.
[08-10-24 12:34:20.018] LOG  : General     , 1728383660018> 10.135.653.248> dropdown86 = 	1.
[08-10-24 12:34:20.019] LOG  : General     , 1728383660018> 10.135.653.248> dropdown87 = 	1.
[08-10-24 12:34:20.019] LOG  : General     , 1728383660019> 10.135.653.248> dropdown88 = 	1.
[08-10-24 12:34:20.019] LOG  : General     , 1728383660019> 10.135.653.248> dropdown89 = 	1.
[08-10-24 12:34:20.019] LOG  : General     , 1728383660019> 10.135.653.248> dropdown90 = 	2.
[08-10-24 12:34:20.019] LOG  : General     , 1728383660019> 10.135.653.249> dropdown91 = 	2.
[08-10-24 12:34:20.019] LOG  : General     , 1728383660019> 10.135.653.249> dropdown92 = 	2.
[08-10-24 12:34:20.019] LOG  : General     , 1728383660019> 10.135.653.249> dropdown93 = 	2.
[08-10-24 12:34:20.019] LOG  : General     , 1728383660019> 10.135.653.249> dropdown94 = 	2.
[08-10-24 12:34:20.019] LOG  : General     , 1728383660019> 10.135.653.249> dropdown95 = 	2.
[08-10-24 12:34:20.019] LOG  : General     , 1728383660019> 10.135.653.249> dropdown96 = 	2.
[08-10-24 12:34:20.019] LOG  : General     , 1728383660019> 10.135.653.249> dropdown97 = 	2.
[08-10-24 12:34:20.019] LOG  : General     , 1728383660019> 10.135.653.249> dropdown98 = 	2.
[08-10-24 12:34:20.019] LOG  : General     , 1728383660019> 10.135.653.249> dropdown99 = 	2.
[08-10-24 12:34:20.019] LOG  : General     , 1728383660019> 10.135.653.249> dropdown100 = 	2.
[08-10-24 12:34:20.019] LOG  : General     , 1728383660019> 10.135.653.249> dropdown101 = 	2.
[08-10-24 12:34:20.019] LOG  : General     , 1728383660019> 10.135.653.249> dropdown102 = 	2.
[08-10-24 12:34:20.019] LOG  : General     , 1728383660019> 10.135.653.249> dropdown103 = 	2.
[08-10-24 12:34:20.019] LOG  : General     , 1728383660019> 10.135.653.249> dropdown104 = 	2.
[08-10-24 12:34:20.019] LOG  : General     , 1728383660019> 10.135.653.249> dropdown105 = 	2.
[08-10-24 12:34:20.019] LOG  : General     , 1728383660019> 10.135.653.249> dropdown106 = 	2.
[08-10-24 12:34:20.019] LOG  : General     , 1728383660019> 10.135.653.249> dropdown107 = 	2.
[08-10-24 12:34:20.020] LOG  : General     , 1728383660020> 10.135.653.249> dropdown108 = 	2.
[08-10-24 12:34:20.020] LOG  : General     , 1728383660020> 10.135.653.249> dropdown109 = 	2.
[08-10-24 12:34:20.020] LOG  : General     , 1728383660020> 10.135.653.249> dropdown110 = 	2.
[08-10-24 12:34:20.020] LOG  : General     , 1728383660020> 10.135.653.249> dropdown111 = 	2.
[08-10-24 12:34:20.020] LOG  : General     , 1728383660020> 10.135.653.249> dropdown112 = 	2.
[08-10-24 12:34:20.020] LOG  : General     , 1728383660020> 10.135.653.250> dropdown113 = 	2.
[08-10-24 12:34:20.020] LOG  : General     , 1728383660020> 10.135.653.250> dropdown114 = 	1.
[08-10-24 12:34:20.020] LOG  : General     , 1728383660020> 10.135.653.250> dropdown115 = 	5.
[08-10-24 12:34:20.020] LOG  : General     , 1728383660020> 10.135.653.250> dropdown116 = 	1.
[08-10-24 12:34:20.020] LOG  : General     , 1728383660020> 10.135.653.250> dropdown117 = 	1.
[08-10-24 12:34:20.020] LOG  : General     , 1728383660020> 10.135.653.250> dropdown118 = 	7.
[08-10-24 12:34:20.020] LOG  : General     , 1728383660020> 10.135.653.250> dropdown119 = 	3.
[08-10-24 12:34:20.020] LOG  : General     , 1728383660020> 10.135.653.250> checkbox120 = 	true.
[08-10-24 12:34:20.020] LOG  : General     , 1728383660020> 10.135.653.250> checkbox121 = 	true.
[08-10-24 12:34:20.020] LOG  : General     , 1728383660020> 10.135.653.250> checkbox122 = 	true.
[08-10-24 12:34:20.020] LOG  : General     , 1728383660020> 10.135.653.250> checkbox123 = 	true.
[08-10-24 12:34:20.020] LOG  : General     , 1728383660020> 10.135.653.250> checkbox124 = 	true.
[08-10-24 12:34:20.020] LOG  : General     , 1728383660020> 10.135.653.250> checkbox125 = 	true.
[08-10-24 12:34:20.020] LOG  : General     , 1728383660020> 10.135.653.250> dropdown126 = 	8.
[08-10-24 12:34:20.020] LOG  : General     , 1728383660020> 10.135.653.250> ZOMBIE CCW LOOT = 	2.
[08-10-24 12:34:20.020] LOG  : General     , 1728383660020> 10.135.653.250> VEHICLE LOOT = 	11.
[08-10-24 12:34:20.021] LOG  : General     , 1728383660021> 10.135.653.250> POWERTOOLS = 	11.
[08-10-24 12:34:20.021] LOG  : General     , 1728383660021> 10.135.653.250> RELOADING ITEMS = 	4.
[08-10-24 12:34:20.021] LOG  : General     , 1728383660021> 10.135.653.250> AUTO EQUIP THROWN = 	false.
[08-10-24 12:34:20.021] LOG  : General     , 1728383660021> 10.135.653.250> AUTO SELECT MAG = 	1.
[08-10-24 12:34:20.021] LOG  : General     , 1728383660021> 10.135.653.251> AUTO ACTIVATE NV = 	2.
[08-10-24 12:34:20.021] LOG  : General     , 1728383660021> 10.135.653.251> EMERGENCY RELOAD = 	2.
[08-10-24 12:34:20.021] LOG  : General     , 1728383660021> 10.135.653.251> ARROW BREAKAGE = 	5.
[08-10-24 12:34:20.021] LOG  : General     , 1728383660021> 10.135.653.251> VISUAL EFFECTS = 	true.
[08-10-24 12:34:20.021] LOG  : General     , 1728383660021> 10.135.653.251> BURN TIME = 	5.
[08-10-24 12:34:20.021] LOG  : General     , 1728383660021> 10.135.653.251> IGNITE TARGET = 	5.
[08-10-24 12:34:20.021] LOG  : General     , 1728383660021> 10.135.653.251> HIT ALL BODY PARTS = 	false.
[08-10-24 12:34:20.021] LOG  : General     , 1728383660021> 10.135.653.251> ARCHERY DAMAGE = 	6.
[08-10-24 12:34:20.021] LOG  : General     , 1728383660021> 10.135.653.251> SKIP REMOVALS = 	false.
[08-10-24 12:34:20.021] LOG  : General     , 1728383660021> 10.135.653.251> FIXED ROTATION = 	6.
[08-10-24 12:34:20.021] LOG  : General     , 1728383660021> 10.135.653.251> AUTO ACTIVATE LASER = 	1.
[08-10-24 12:34:20.021] LOG  : General     , 1728383660021> 10.135.653.251> WEAPONLIGHT RUNTIME = 	6.
[08-10-24 12:34:20.021] LOG  : General     , 1728383660021> 10.135.653.251> HVY WEAPON MOVEMENT = 	1.
[08-10-24 12:34:20.021] LOG  : General     , 1728383660021> 10.135.653.251> FIREARM DAMAGE = 	6.
[08-10-24 12:34:20.021] LOG  : General     , 1728383660021> 10.135.653.251> MELEE DAMAGE = 	6.
[08-10-24 12:35:02.413] WARN : Lua         , 1728383702413> 10.135.695.644> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[08-10-24 12:35:02.596] WARN : Lua         , 1728383702596> 10.135.695.827> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[08-10-24 12:35:02.813] WARN : Lua         , 1728383702813> 10.135.696.044> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[08-10-24 12:35:03.696] WARN : Lua         , 1728383703696> 10.135.696.927> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[08-10-24 12:35:06.863] WARN : Lua         , 1728383706863> 10.135.700.094> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[08-10-24 12:35:07.430] WARN : Lua         , 1728383707430> 10.135.700.660> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[08-10-24 12:35:14.863] WARN : Lua         , 1728383714863> 10.135.708.094> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[08-10-24 12:35:15.113] WARN : Lua         , 1728383715113> 10.135.708.344> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[08-10-24 12:35:16.613] WARN : Lua         , 1728383716613> 10.135.709.844> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[08-10-24 12:35:16.647] WARN : Lua         , 1728383716647> 10.135.709.877> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[08-10-24 12:35:27.808] LOG  : General     , 1728383727808> 10.135.721.039> Trying to load Moddata: 	table 0x654306954.
[08-10-24 12:35:27.808] LOG  : General     , 1728383727808> 10.135.721.039> RemoteLinkTable loaded: 	nil.
[08-10-24 12:35:27.808] LOG  : General     , 1728383727808> 10.135.721.039> No Remote Linktable could be found in the  ModData.
[08-10-24 12:36:31.731] WARN : Lua         , 1728383791731> 10.135.784.962> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[08-10-24 12:36:31.763] WARN : Lua         , 1728383791763> 10.135.784.995> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[08-10-24 12:36:32.461] LOG  : General     , 1728383792461> 10.135.785.692> Nothing found that needs Verkabelung.
[08-10-24 12:36:32.461] LOG  : General     , 1728383792461> 10.135.785.693> IsoObject.
[08-10-24 12:36:32.461] LOG  : General     , 1728383792461> 10.135.785.693> Nothing found that needs Verkabelung.
[08-10-24 12:36:32.461] LOG  : General     , 1728383792461> 10.135.785.693> IsoObject.
[08-10-24 12:36:32.462] LOG  : General     , 1728383792462> 10.135.785.693> Nothing found that needs Verkabelung.
[08-10-24 12:36:32.462] LOG  : General     , 1728383792462> 10.135.785.693> IsoObject.
[08-10-24 12:36:32.462] LOG  : General     , 1728383792462> 10.135.785.693> Nothing found that needs Verkabelung.
[08-10-24 12:36:32.462] LOG  : General     , 1728383792462> 10.135.785.693> IsoObject.
[08-10-24 12:37:58.182] LOG  : General     , 1728383878182> 10.135.871.414> Trying to load Moddata: 	table 0x654306954.
[08-10-24 12:37:58.182] LOG  : General     , 1728383878182> 10.135.871.415> RemoteLinkTable loaded: 	nil.
[08-10-24 12:37:58.182] LOG  : General     , 1728383878182> 10.135.871.415> No Remote Linktable could be found in the  ModData.
[08-10-24 12:39:20.130] LOG  : General     , 1728383960130> 10.135.953.363> *******************************************.
[08-10-24 12:39:20.130] LOG  : General     , 1728383960130> 10.135.953.363> ** SANDBOXVARS TRANSFERED TO MOD OPTIONS **.
[08-10-24 12:39:20.131] LOG  : General     , 1728383960131> 10.135.953.364> *******************************************.
[08-10-24 12:39:20.131] LOG  : General     , 1728383960131> 10.135.953.364> Show Hit Damage = 	false.
[08-10-24 12:39:20.131] LOG  : General     , 1728383960131> 10.135.953.364> Show Range/Hit% = 	false.
[08-10-24 12:39:20.131] LOG  : General     , 1728383960131> 10.135.953.364> Show Weapon Info = 	1.
[08-10-24 12:39:20.131] LOG  : General     , 1728383960131> 10.135.953.364> Show Ammunition = 	true.
[08-10-24 12:39:20.131] LOG  : General     , 1728383960131> 10.135.953.364> Movement Gauge = 	true.
[08-10-24 12:39:20.131] LOG  : General     , 1728383960131> 10.135.953.364> Dynamic Recoil System = 	true.
[08-10-24 12:39:20.131] LOG  : General     , 1728383960131> 10.135.953.364> Dynamic Range System = 	1.
[08-10-24 12:39:20.131] LOG  : General     , 1728383960131> 10.135.953.364> Reset Sight Picture = 	true.
[08-10-24 12:39:20.131] LOG  : General     , 1728383960131> 10.135.953.364> Firearm Jamm = 	4.
[08-10-24 12:39:20.131] LOG  : General     , 1728383960131> 10.135.953.364> Firearms never Break = 	false.
[08-10-24 12:39:20.131] LOG  : General     , 1728383960131> 10.135.953.364> Attachements break on melee = 	5.
[08-10-24 12:39:20.131] LOG  : General     , 1728383960131> 10.135.953.364> attachements break on fire = 	5.
[08-10-24 12:39:20.131] LOG  : General     , 1728383960131> 10.135.953.364> Supression Level = 	3.
[08-10-24 12:39:20.131] LOG  : General     , 1728383960131> 10.135.953.364> Bass sound Level = 	1.
[08-10-24 12:39:20.131] LOG  : General     , 1728383960131> 10.135.953.364> Luncher range multiplier = 	1.
[08-10-24 12:39:20.131] LOG  : General     , 1728383960131> 10.135.953.364> Vehicule penalty = 	false.
[08-10-24 12:39:20.131] LOG  : General     , 1728383960131> 10.135.953.364> Debug Confirmation level = 	2.
[08-10-24 12:39:20.131] LOG  : General     , 1728383960131> 10.135.953.364> Use vanilla shot sound brita's = 	false.
[08-10-24 12:39:20.131] LOG  : General     , 1728383960131> 10.135.953.364> Eject Spend shells  = 	11.
[08-10-24 12:39:20.132] LOG  : General     , 1728383960132> 10.135.953.365> Type (Bow / Crossbow) = 	6.
[08-10-24 12:39:20.132] LOG  : General     , 1728383960132> 10.135.953.365> Type (Flame Thrower) = 	2.
[08-10-24 12:39:20.132] LOG  : General     , 1728383960132> 10.135.953.365> dropdown22 = 	3.
[08-10-24 12:39:20.132] LOG  : General     , 1728383960132> 10.135.953.365> dropdown23 = 	2.
[08-10-24 12:39:20.132] LOG  : General     , 1728383960132> 10.135.953.365> dropdown24 = 	4.
[08-10-24 12:39:20.132] LOG  : General     , 1728383960132> 10.135.953.365> dropdown25 = 	6.
[08-10-24 12:39:20.132] LOG  : General     , 1728383960132> 10.135.953.365> dropdown26 = 	6.
[08-10-24 12:39:20.132] LOG  : General     , 1728383960132> 10.135.953.365> dropdown27 = 	6.
[08-10-24 12:39:20.132] LOG  : General     , 1728383960132> 10.135.953.365> dropdown28 = 	3.
[08-10-24 12:39:20.132] LOG  : General     , 1728383960132> 10.135.953.365> dropdown29 = 	4.
[08-10-24 12:39:20.132] LOG  : General     , 1728383960132> 10.135.953.365> dropdown30 = 	5.
[08-10-24 12:39:20.132] LOG  : General     , 1728383960132> 10.135.953.365> dropdown31 = 	4.
[08-10-24 12:39:20.132] LOG  : General     , 1728383960132> 10.135.953.365> dropdown32 = 	3.
[08-10-24 12:39:20.132] LOG  : General     , 1728383960132> 10.135.953.365> dropdown33 = 	11.
[08-10-24 12:39:20.132] LOG  : General     , 1728383960132> 10.135.953.365> dropdown34 = 	11.
[08-10-24 12:39:20.132] LOG  : General     , 1728383960132> 10.135.953.365> dropdown35 = 	11.
[08-10-24 12:39:20.132] LOG  : General     , 1728383960132> 10.135.953.365> dropdown36 = 	11.
[08-10-24 12:39:20.132] LOG  : General     , 1728383960132> 10.135.953.365> dropdown37 = 	11.
[08-10-24 12:39:20.132] LOG  : General     , 1728383960132> 10.135.953.365> dropdown38 = 	11.
[08-10-24 12:39:20.132] LOG  : General     , 1728383960132> 10.135.953.365> dropdown39 = 	11.
[08-10-24 12:39:20.132] LOG  : General     , 1728383960132> 10.135.953.365> dropdown40 = 	11.
[08-10-24 12:39:20.133] LOG  : General     , 1728383960133> 10.135.953.366> dropdown41 = 	6.
[08-10-24 12:39:20.133] LOG  : General     , 1728383960133> 10.135.953.366> dropdown42 = 	2.
[08-10-24 12:39:20.133] LOG  : General     , 1728383960133> 10.135.953.366> dropdown43 = 	2.
[08-10-24 12:39:20.133] LOG  : General     , 1728383960133> 10.135.953.366> dropdown44 = 	6.
[08-10-24 12:39:20.133] LOG  : General     , 1728383960133> 10.135.953.366> dropdown45 = 	2.
[08-10-24 12:39:20.133] LOG  : General     , 1728383960133> 10.135.953.366> dropdown46 = 	4.
[08-10-24 12:39:20.133] LOG  : General     , 1728383960133> 10.135.953.366> dropdown47 = 	5.
[08-10-24 12:39:20.133] LOG  : General     , 1728383960133> 10.135.953.366> dropdown48 = 	4.
[08-10-24 12:39:20.133] LOG  : General     , 1728383960133> 10.135.953.366> dropdown49 = 	5.
[08-10-24 12:39:20.133] LOG  : General     , 1728383960133> 10.135.953.366> dropdown50 = 	6.
[08-10-24 12:39:20.133] LOG  : General     , 1728383960133> 10.135.953.366> dropdown51 = 	6.
[08-10-24 12:39:20.133] LOG  : General     , 1728383960133> 10.135.953.366> dropdown52 = 	4.
[08-10-24 12:39:20.133] LOG  : General     , 1728383960133> 10.135.953.366> dropdown53 = 	3.
[08-10-24 12:39:20.133] LOG  : General     , 1728383960133> 10.135.953.366> dropdown54 = 	3.
[08-10-24 12:39:20.133] LOG  : General     , 1728383960133> 10.135.953.366> dropdown55 = 	4.
[08-10-24 12:39:20.133] LOG  : General     , 1728383960133> 10.135.953.366> dropdown56 = 	6.
[08-10-24 12:39:20.133] LOG  : General     , 1728383960133> 10.135.953.366> dropdown57 = 	5.
[08-10-24 12:39:20.133] LOG  : General     , 1728383960133> 10.135.953.366> dropdown58 = 	6.
[08-10-24 12:39:20.133] LOG  : General     , 1728383960133> 10.135.953.366> dropdown59 = 	4.
[08-10-24 12:39:20.134] LOG  : General     , 1728383960134> 10.135.953.367> dropdown60 = 	5.
[08-10-24 12:39:20.134] LOG  : General     , 1728383960134> 10.135.953.367> dropdown61 = 	6.
[08-10-24 12:39:20.134] LOG  : General     , 1728383960134> 10.135.953.367> dropdown62 = 	6.
[08-10-24 12:39:20.134] LOG  : General     , 1728383960134> 10.135.953.367> dropdown63 = 	2.
[08-10-24 12:39:20.134] LOG  : General     , 1728383960134> 10.135.953.367> dropdown64 = 	2.
[08-10-24 12:39:20.134] LOG  : General     , 1728383960134> 10.135.953.367> dropdown65 = 	2.
[08-10-24 12:39:20.134] LOG  : General     , 1728383960134> 10.135.953.367> dropdown66 = 	2.
[08-10-24 12:39:20.134] LOG  : General     , 1728383960134> 10.135.953.367> dropdown67 = 	2.
[08-10-24 12:39:20.134] LOG  : General     , 1728383960134> 10.135.953.367> dropdown68 = 	2.
[08-10-24 12:39:20.134] LOG  : General     , 1728383960134> 10.135.953.367> dropdown69 = 	6.
[08-10-24 12:39:20.134] LOG  : General     , 1728383960134> 10.135.953.367> dropdown70 = 	4.
[08-10-24 12:39:20.134] LOG  : General     , 1728383960134> 10.135.953.367> dropdown71 = 	3.
[08-10-24 12:39:20.134] LOG  : General     , 1728383960134> 10.135.953.367> dropdown72 = 	2.
[08-10-24 12:39:20.134] LOG  : General     , 1728383960134> 10.135.953.367> dropdown73 = 	2.
[08-10-24 12:39:20.134] LOG  : General     , 1728383960134> 10.135.953.367> dropdown74 = 	3.
[08-10-24 12:39:20.134] LOG  : General     , 1728383960134> 10.135.953.367> dropdown75 = 	4.
[08-10-24 12:39:20.135] LOG  : General     , 1728383960135> 10.135.953.368> dropdown76 = 	3.
[08-10-24 12:39:20.135] LOG  : General     , 1728383960135> 10.135.953.368> dropdown77 = 	2.
[08-10-24 12:39:20.135] LOG  : General     , 1728383960135> 10.135.953.368> dropdown78 = 	4.
[08-10-24 12:39:20.135] LOG  : General     , 1728383960135> 10.135.953.368> dropdown79 = 	2.
[08-10-24 12:39:20.135] LOG  : General     , 1728383960135> 10.135.953.368> dropdown80 = 	6.
[08-10-24 12:39:20.135] LOG  : General     , 1728383960135> 10.135.953.368> dropdown81 = 	5.
