[29-09-24 19:30:37.572] LOG  : General     , 1727631037572> 0> Tsarcraft.VinylMaxPayne: DisplayCategory, MediaA.
[29-09-24 19:30:38.771] LOG  : General     , 1727631038771> 0> Base.TunaTinOpen: DisplayCategory, FoodP.
[29-09-24 19:30:38.771] LOG  : General     , 1727631038771> 0> Base.SpoonMagazineBrewing: DisplayCategory, LitR.
[29-09-24 19:30:38.771] LOG  : General     , 1727631038771> 0> Base.ComicBook: DisplayCategory, LitE.
[29-09-24 19:30:38.771] LOG  : General     , 1727631038771> 0> Base.HalloweenPumpkin: DisplayCategory, FoodP.
[29-09-24 19:30:38.771] LOG  : General     , 1727631038771> 0> Base.NoodleSoup: DisplayCategory, FoodP.
[29-09-24 19:30:38.771] LOG  : General     , 1727631038771> 0> Base.BreadSlices: DisplayCategory, FoodP.
[29-09-24 19:30:38.771] LOG  : General     , 1727631038771> 0> Base.TVDinner: DisplayCategory, FoodN.
[29-09-24 19:30:38.771] LOG  : General     , 1727631038771> 0> Base.SaucePan_Uncook_PeachJam: DisplayCategory, FoodN.
[29-09-24 19:30:38.772] LOG  : General     , 1727631038772> 0> Base.Dried_PepperJalapeno: DisplayCategory, FoodN.
[29-09-24 19:30:38.772] LOG  : General     , 1727631038772> 0> Base.SaucePan_Uncook_AppleJam: DisplayCategory, FoodN.
[29-09-24 19:30:38.772] LOG  : General     , 1727631038772> 0> Base.GlueOnPan: DisplayCategory, FoodN.
[29-09-24 19:30:38.772] LOG  : General     , 1727631038772> 0> Base.WatermelonSmashed: DisplayCategory, FoodP.
[29-09-24 19:30:38.772] LOG  : General     , 1727631038772> 0> Base.PastaPot: DisplayCategory, FoodP.
[29-09-24 19:30:38.772] LOG  : General     , 1727631038772> 0> Base.GrahamCrackers: DisplayCategory, FoodN.
[29-09-24 19:30:38.772] LOG  : General     , 1727631038772> 0> Base.Crayfish: DisplayCategory, FoodP.
[29-09-24 19:30:38.772] LOG  : General     , 1727631038772> 0> Base.CannedPotato2: DisplayCategory, FoodN.
[29-09-24 19:30:38.772] LOG  : General     , 1727631038772> 0> Base.HerbalistMag: DisplayCategory, LitR.
[29-09-24 19:30:38.772] LOG  : General     , 1727631038772> 0> Base.VodkaBrewReady: DisplayCategory, FoodN.
[29-09-24 19:30:38.772] LOG  : General     , 1727631038772> 0> Base.Plonkies: DisplayCategory, FoodN.
[29-09-24 19:30:38.772] LOG  : General     , 1727631038772> 0> Base.WafflesRecipe: DisplayCategory, FoodP.
[29-09-24 19:30:38.772] LOG  : General     , 1727631038772> 0> Base.Violets: DisplayCategory, FoodN.
[29-09-24 19:30:38.772] LOG  : General     , 1727631038772> 0> Base.Big_Juice_OrangeJuice: DisplayCategory, FoodN.
[29-09-24 19:30:38.772] LOG  : General     , 1727631038772> 0> Base.WildGarlic2: DisplayCategory, FoodN.
[29-09-24 19:30:38.772] LOG  : General     , 1727631038772> 0> Base.CannedLeek: DisplayCategory, FoodP.
[29-09-24 19:30:38.772] LOG  : General     , 1727631038772> 0> Base.Banana: DisplayCategory, FoodP.
[29-09-24 19:30:38.772] LOG  : General     , 1727631038772> 0> Base.Dried_Banana: DisplayCategory, FoodN.
[29-09-24 19:30:38.772] LOG  : General     , 1727631038772> 0> Base.Dried_Squid: DisplayCategory, FoodN.
[29-09-24 19:30:38.773] LOG  : General     , 1727631038773> 0> Base.CannedPotato: DisplayCategory, FoodP.
[29-09-24 19:30:38.773] LOG  : General     , 1727631038773> 0> Base.Millipede2: DisplayCategory, FoodN.
[29-09-24 19:30:38.773] LOG  : General     , 1727631038773> 0> Base.Processedcheese: DisplayCategory, FoodP.
[29-09-24 19:30:38.773] LOG  : General     , 1727631038773> 0> Base.CakeCheeseCake: DisplayCategory, FoodP.
[29-09-24 19:30:38.773] LOG  : General     , 1727631038773> 0> Base.Dried_Grapes: DisplayCategory, FoodN.
[29-09-24 19:30:38.773] LOG  : General     , 1727631038773> 0> Base.DeadRat: DisplayCategory, FoodP.
[29-09-24 19:30:38.773] LOG  : General     , 1727631038773> 0> Base.SaltedMeat: DisplayCategory, FoodP.
[29-09-24 19:30:38.773] LOG  : General     , 1727631038773> 0> Base.Sliced_Pineapple: DisplayCategory, FoodP.
[29-09-24 19:30:38.773] LOG  : General     , 1727631038773> 0> Base.TVMagazine: DisplayCategory, LitE.
[29-09-24 19:30:38.773] LOG  : General     , 1727631038773> 0> Base.DogfoodOpen: DisplayCategory, FoodP.
[29-09-24 19:30:38.773] LOG  : General     , 1727631038773> 0> Base.Big_RawSteakFillet: DisplayCategory, FoodP.
[29-09-24 19:30:38.773] LOG  : General     , 1727631038773> 0> Base.Thistle: DisplayCategory, FoodN.
[29-09-24 19:30:38.773] LOG  : General     , 1727631038773> 0> Base.CannedChili: DisplayCategory, FoodN.
[29-09-24 19:30:38.773] LOG  : General     , 1727631038773> 0> Base.PastaBowl: DisplayCategory, FoodP.
[29-09-24 19:30:38.773] LOG  : General     , 1727631038773> 0> Base.Lemon: DisplayCategory, FoodP.
[29-09-24 19:30:38.773] LOG  : General     , 1727631038773> 0> Base.SquidCalamari: DisplayCategory, FoodP.
[29-09-24 19:30:38.773] LOG  : General     , 1727631038773> 0> Base.AmericanLadyCaterpillar: DisplayCategory, FoodN.
[29-09-24 19:30:38.773] LOG  : General     , 1727631038773> 0> Base.PizzaWhole: DisplayCategory, FoodP.
[29-09-24 19:30:38.774] LOG  : General     , 1727631038773> 0> Base.Sliced_Orange: DisplayCategory, FoodP.
[29-09-24 19:30:38.774] LOG  : General     , 1727631038774> 0> Base.DriedWhiteBeans: DisplayCategory, FoodN.
[29-09-24 19:30:38.774] LOG  : General     , 1727631038774> 0> Base.SilkMothCaterpillar: DisplayCategory, FoodN.
[29-09-24 19:30:38.774] LOG  : General     , 1727631038774> 0> Base.SoapOnPan: DisplayCategory, FoodN.
[29-09-24 19:30:38.774] LOG  : General     , 1727631038774> 0> Base.MixedVegetables: DisplayCategory, FoodP.
[29-09-24 19:30:38.774] LOG  : General     , 1727631038774> 0> Base.Candycane: DisplayCategory, FoodN.
[29-09-24 19:30:38.774] LOG  : General     , 1727631038774> 0> Base.CakeCarrot: DisplayCategory, FoodP.
[29-09-24 19:30:38.774] LOG  : General     , 1727631038774> 0> Base.MeatPatty: DisplayCategory, FoodP.
[29-09-24 19:30:38.774] LOG  : General     , 1727631038774> 0> Base.Book: DisplayCategory, LitE.
[29-09-24 19:30:38.774] LOG  : General     , 1727631038774> 0> Base.PancakesRecipe: DisplayCategory, FoodP.
[29-09-24 19:30:38.774] LOG  : General     , 1727631038774> 0> Base.WinterBerry: DisplayCategory, FoodP.
[29-09-24 19:30:38.774] LOG  : General     , 1727631038774> 0> Base.MonarchCaterpillar: DisplayCategory, FoodN.
[29-09-24 19:30:38.774] LOG  : General     , 1727631038774> 0> Base.FriedOnionRingsCraft: DisplayCategory, FoodP.
[29-09-24 19:30:38.774] LOG  : General     , 1727631038774> 0> Base.RiceBowl: DisplayCategory, FoodP.
[29-09-24 19:30:38.774] LOG  : General     , 1727631038774> 0> Base.Muffintray_Biscuit: DisplayCategory, FoodP.
[29-09-24 19:30:38.774] LOG  : General     , 1727631038774> 0> Base.BigSalt2: DisplayCategory, FoodN.
[29-09-24 19:30:38.774] LOG  : General     , 1727631038774> 0> Base.CookiesSugarDough: DisplayCategory, FoodP.
[29-09-24 19:30:38.775] LOG  : General     , 1727631038775> 0> Base.Modjeska: DisplayCategory, FoodN.
[29-09-24 19:30:38.775] LOG  : General     , 1727631038775> 0> Base.GlueMixOnPan: DisplayCategory, FoodP.
[29-09-24 19:30:38.775] LOG  : General     , 1727631038775> 0> Base.Crackerpack1: DisplayCategory, FoodN.
[29-09-24 19:30:38.775] LOG  : General     , 1727631038775> 0> Base.Crackerpack2: DisplayCategory, FoodN.
[29-09-24 19:30:38.775] LOG  : General     , 1727631038775> 0> Base.GriddlePanFriedVegetables: DisplayCategory, FoodP.
[29-09-24 19:30:38.775] LOG  : General     , 1727631038775> 0> Base.Burger: DisplayCategory, FoodP.
[29-09-24 19:30:38.775] LOG  : General     , 1727631038775> 0> Base.SaucePan_Uncook_BlueberryJam: DisplayCategory, FoodN.
[29-09-24 19:30:38.775] LOG  : General     , 1727631038775> 0> Base.Eggplant: DisplayCategory, FoodP.
[29-09-24 19:30:38.775] LOG  : General     , 1727631038775> 0> Base.JamFruit_Peach: DisplayCategory, FoodN.
[29-09-24 19:30:38.775] LOG  : General     , 1727631038775> 0> Base.Egg: DisplayCategory, FoodP.
[29-09-24 19:30:38.775] LOG  : General     , 1727631038775> 0> Base.MuffinFruit: DisplayCategory, FoodP.
[29-09-24 19:30:38.775] LOG  : General     , 1727631038775> 0> Base.CannedMushroomSoupOpen: DisplayCategory, FoodP.
[29-09-24 19:30:38.775] LOG  : General     , 1727631038775> 0> Base.PlasticCupWater: DisplayCategory, FoodB.
[29-09-24 19:30:38.775] LOG  : General     , 1727631038775> 0> Base.Crackers: DisplayCategory, FoodN.
[29-09-24 19:30:38.775] LOG  : General     , 1727631038775> 0> Base.GummyBears: DisplayCategory, FoodN.
[29-09-24 19:30:38.775] LOG  : General     , 1727631038775> 0> Base.SaucePan_BlueberryJam: DisplayCategory, FoodN.
[29-09-24 19:30:38.776] LOG  : General     , 1727631038776> 0> Base.Corndog: DisplayCategory, FoodP.
[29-09-24 19:30:38.776] LOG  : General     , 1727631038776> 0> Base.SackProduce_Strawberry: DisplayCategory, FoodP.
[29-09-24 19:30:38.776] LOG  : General     , 1727631038776> 0> Base.Watermelon: DisplayCategory, FoodP.
[29-09-24 19:30:38.776] LOG  : General     , 1727631038776> 0> Base.Rabbitmeat: DisplayCategory, FoodP.
[29-09-24 19:30:38.776] LOG  : General     , 1727631038776> 0> Base.JarPickle_Jalapeno_Ready: DisplayCategory, FoodN.
[29-09-24 19:30:38.776] LOG  : General     , 1727631038776> 0> Base.Jujubes: DisplayCategory, FoodN.
[29-09-24 19:30:38.776] LOG  : General     , 1727631038776> 0> Base.Peanuts: DisplayCategory, FoodN.
[29-09-24 19:30:38.776] LOG  : General     , 1727631038776> 0> Base.Termites: DisplayCategory, FoodN.
[29-09-24 19:30:38.776] LOG  : General     , 1727631038776> 0> Base.SackProduce_Cabbage: DisplayCategory, FoodP.
[29-09-24 19:30:38.776] LOG  : General     , 1727631038776> 0> Base.Apple: DisplayCategory, FoodP.
[29-09-24 19:30:38.776] LOG  : General     , 1727631038776> 0> Base.SweetJuice: DisplayCategory, FoodN.
[29-09-24 19:30:38.776] LOG  : General     , 1727631038776> 0> Base.Magazine: DisplayCategory, LitE.
[29-09-24 19:30:38.776] LOG  : General     , 1727631038776> 0> Base.Cockroach: DisplayCategory, FoodN.
[29-09-24 19:30:38.776] LOG  : General     , 1727631038776> 0> Base.Waffles: DisplayCategory, FoodP.
[29-09-24 19:30:38.776] LOG  : General     , 1727631038776> 0> Base.SaucePan_CherryJam: DisplayCategory, FoodN.
[29-09-24 19:30:38.776] LOG  : General     , 1727631038776> 0> Base.Avocado: DisplayCategory, FoodP.
[29-09-24 19:30:38.776] LOG  : General     , 1727631038776> 0> Base.CakeRaw: DisplayCategory, FoodP.
[29-09-24 19:30:38.776] LOG  : General     , 1727631038776> 0> Base.Sliced_Watermelon: DisplayCategory, FoodP.
[29-09-24 19:30:38.776] LOG  : General     , 1727631038776> 0> Base.SpoonMagazinePrserving: DisplayCategory, LitR.
[29-09-24 19:30:38.777] LOG  : General     , 1727631038777> 0> Base.ShrimpFriedCraft: DisplayCategory, FoodP.
[29-09-24 19:30:38.777] LOG  : General     , 1727631038777> 0> Base.CannedPotatoOpen: DisplayCategory, FoodP.
[29-09-24 19:30:38.777] LOG  : General     , 1727631038777> 0> Base.PepperJalapeno: DisplayCategory, FoodP.
[29-09-24 19:30:38.777] LOG  : General     , 1727631038777> 0> Base.Salmon: DisplayCategory, FoodP.
[29-09-24 19:30:38.777] LOG  : General     , 1727631038777> 0> Base.SaucePan_OrangeMarmalade: DisplayCategory, FoodN.
[29-09-24 19:30:38.777] LOG  : General     , 1727631038777> 0> Base.CannedBologneseOpen: DisplayCategory, FoodP.
[29-09-24 19:30:38.777] LOG  : General     , 1727631038777> 0> Base.WildEggs: DisplayCategory, FoodP.
[29-09-24 19:30:38.777] LOG  : General     , 1727631038777> 0> Base.MeatDumpling: DisplayCategory, FoodP.
[29-09-24 19:30:38.777] LOG  : General     , 1727631038777> 0> Base.TomatoPaste: DisplayCategory, FoodN.
[29-09-24 19:30:38.777] LOG  : General     , 1727631038777> 0> Base.Grasshopper: DisplayCategory, FoodN.
[29-09-24 19:30:38.777] LOG  : General     , 1727631038777> 0> Base.Marshmallows: DisplayCategory, FoodN.
[29-09-24 19:30:38.777] LOG  : General     , 1727631038777> 0> Base.Fries: DisplayCategory, FoodP.
[29-09-24 19:30:38.777] LOG  : General     , 1727631038777> 0> Base.SawflyLarva: DisplayCategory, FoodN.
[29-09-24 19:30:38.777] LOG  : General     , 1727631038777> 0> Base.CandyFruitSlices: DisplayCategory, FoodN.
[29-09-24 19:30:38.777] LOG  : General     , 1727631038777> 0> Base.BaguetteDough: DisplayCategory, FoodP.
[29-09-24 19:30:38.777] LOG  : General     , 1727631038777> 0> Base.KetchupOnPot: DisplayCategory, FoodP.
[29-09-24 19:30:38.777] LOG  : General     , 1727631038777> 0> Base.Dried_Strawberries: DisplayCategory, FoodN.
[29-09-24 19:30:38.777] LOG  : General     , 1727631038777> 0> Base.SaucePan_StrawberryJam: DisplayCategory, FoodN.
[29-09-24 19:30:38.778] LOG  : General     , 1727631038777> 0> Base.PieKeyLime: DisplayCategory, FoodP.
[29-09-24 19:30:38.778] LOG  : General     , 1727631038778> 0> Base.Big_ColaPetFull: DisplayCategory, FoodN.
[29-09-24 19:30:38.778] LOG  : General     , 1727631038778> 0> Base.MushroomGeneric5: DisplayCategory, FoodP.
[29-09-24 19:30:38.778] LOG  : General     , 1727631038778> 0> Base.MushroomGeneric6: DisplayCategory, FoodP.
[29-09-24 19:30:38.778] LOG  : General     , 1727631038778> 0> Base.MushroomGeneric3: DisplayCategory, FoodP.
[29-09-24 19:30:38.778] LOG  : General     , 1727631038778> 0> Base.MushroomGeneric4: DisplayCategory, FoodP.
[29-09-24 19:30:38.778] LOG  : General     , 1727631038778> 0> Base.MushroomGeneric1: DisplayCategory, FoodP.
[29-09-24 19:30:38.778] LOG  : General     , 1727631038778> 0> Base.MushroomGeneric2: DisplayCategory, FoodP.
[29-09-24 19:30:38.778] LOG  : General     , 1727631038778> 0> Base.MushroomGeneric7: DisplayCategory, FoodP.
[29-09-24 19:30:38.778] LOG  : General     , 1727631038778> 0> Base.CannedSardines: DisplayCategory, FoodN.
[29-09-24 19:30:38.778] LOG  : General     , 1727631038778> 0> Base.CookieChocolateChip: DisplayCategory, FoodN.
[29-09-24 19:30:38.778] LOG  : General     , 1727631038778> 0> Base.Sliced_Banana: DisplayCategory, FoodP.
[29-09-24 19:30:38.778] LOG  : General     , 1727631038778> 0> Base.JellyBeans: DisplayCategory, FoodN.
[29-09-24 19:30:38.778] LOG  : General     , 1727631038778> 0> Base.Trout: DisplayCategory, FoodP.
[29-09-24 19:30:38.778] LOG  : General     , 1727631038778> 0> Base.ChickenFoot: DisplayCategory, FoodP.
[29-09-24 19:30:38.778] LOG  : General     , 1727631038778> 0> Base.Rosemary: DisplayCategory, FoodN.
[29-09-24 19:30:38.778] LOG  : General     , 1727631038778> 0> Base.BigSugar2: DisplayCategory, FoodN.
[29-09-24 19:30:38.778] LOG  : General     , 1727631038778> 0> Base.PieLemonMeringue: DisplayCategory, FoodP.
[29-09-24 19:30:38.778] LOG  : General     , 1727631038778> 0> Base.Dried_FishFillet: DisplayCategory, FoodN.
[29-09-24 19:30:38.779] LOG  : General     , 1727631038779> 0> Base.PastaPan: DisplayCategory, FoodP.
[29-09-24 19:30:38.779] LOG  : General     , 1727631038779> 0> Base.BerryGeneric5: DisplayCategory, FoodP.
[29-09-24 19:30:38.779] LOG  : General     , 1727631038779> 0> Base.BerryGeneric1: DisplayCategory, FoodP.
[29-09-24 19:30:38.779] LOG  : General     , 1727631038779> 0> Base.BerryGeneric2: DisplayCategory, FoodP.
[29-09-24 19:30:38.779] LOG  : General     , 1727631038779> 0> Base.BerryGeneric3: DisplayCategory, FoodP.
[29-09-24 19:30:38.779] LOG  : General     , 1727631038779> 0> Base.BerryGeneric4: DisplayCategory, FoodP.
[29-09-24 19:30:38.779] LOG  : General     , 1727631038779> 0> Base.Leek: DisplayCategory, FoodP.
[29-09-24 19:30:38.779] LOG  : General     , 1727631038779> 0> Base.FirstBlood_Book: DisplayCategory, LitR.
[29-09-24 19:30:38.779] LOG  : General     , 1727631038779> 0> Base.Sage: DisplayCategory, FoodN.
[29-09-24 19:30:38.779] LOG  : General     , 1727631038779> 0> Base.Prepared_FishFillet: DisplayCategory, FoodP.
[29-09-24 19:30:38.779] LOG  : General     , 1727631038779> 0> Base.Sliced_Zucchini: DisplayCategory, FoodP.
[29-09-24 19:30:38.779] LOG  : General     , 1727631038779> 0> Base.PancakesCraft: DisplayCategory, FoodP.
[29-09-24 19:30:38.779] LOG  : General     , 1727631038779> 0> Base.YBulp: DisplayCategory, FoodP.
[29-09-24 19:30:38.779] LOG  : General     , 1727631038779> 0> Base.CrackerDough: DisplayCategory, FoodP.
[29-09-24 19:30:38.779] LOG  : General     , 1727631038779> 0> Base.MagazineCrossword1: DisplayCategory, LitE.
[29-09-24 19:30:38.779] LOG  : General     , 1727631038779> 0> Base.MagazineCrossword2: DisplayCategory, LitE.
[29-09-24 19:30:38.779] LOG  : General     , 1727631038779> 0> Base.MagazineCrossword3: DisplayCategory, LitE.
[29-09-24 19:30:38.779] LOG  : General     , 1727631038779> 0> Base.Lettuce: DisplayCategory, FoodP.
[29-09-24 19:30:38.779] LOG  : General     , 1727631038779> 0> Base.Guacamole: DisplayCategory, FoodP.
[29-09-24 19:30:38.780] LOG  : General     , 1727631038780> 0> Base.Centipede2: DisplayCategory, FoodN.
[29-09-24 19:30:38.780] LOG  : General     , 1727631038780> 0> Base.Thyme: DisplayCategory, FoodN.
[29-09-24 19:30:38.780] LOG  : General     , 1727631038780> 0> Base.SackProduce_Onion: DisplayCategory, FoodP.
[29-09-24 19:30:38.780] LOG  : General     , 1727631038780> 0> Base.Dough: DisplayCategory, FoodP.
[29-09-24 19:30:38.780] LOG  : General     , 1727631038780> 0> Base.CannedMilkOpen: DisplayCategory, FoodP.
[29-09-24 19:30:38.780] LOG  : General     , 1727631038780> 0> Base.TortillaChips: DisplayCategory, FoodN.
[29-09-24 19:30:38.780] LOG  : General     , 1727631038780> 0> Base.BakingTray_Muffin: DisplayCategory, FoodP.
[29-09-24 19:30:38.780] LOG  : General     , 1727631038780> 0> Base.CannedBroccoli: DisplayCategory, FoodP.
[29-09-24 19:30:38.780] LOG  : General     , 1727631038780> 0> Base.FishRoe: DisplayCategory, FoodP.
[29-09-24 19:30:38.780] LOG  : General     , 1727631038780> 0> Base.MuttonChop: DisplayCategory, FoodP.
[29-09-24 19:30:38.780] LOG  : General     , 1727631038780> 0> Base.EggPoached: DisplayCategory, FoodP.
[29-09-24 19:30:38.780] LOG  : General     , 1727631038780> 0> Base.SackProduce_Cherry: DisplayCategory, FoodP.
[29-09-24 19:30:38.780] LOG  : General     , 1727631038780> 0> Base.PanFriedVegetables: DisplayCategory, FoodP.
[29-09-24 19:30:38.780] LOG  : General     , 1727631038780> 0> Base.CinnamonRoll: DisplayCategory, FoodN.
[29-09-24 19:30:38.780] LOG  : General     , 1727631038780> 0> Base.HomemadeCarrotsOpen: DisplayCategory, FoodP.
[29-09-24 19:30:38.780] LOG  : General     , 1727631038780> 0> Base.Dried_Watermelon: DisplayCategory, FoodN.
[29-09-24 19:30:38.781] LOG  : General     , 1727631038781> 0> Base.Zucchini: DisplayCategory, FoodP.
[29-09-24 19:30:38.781] LOG  : General     , 1727631038781> 0> Base.BigSalt: DisplayCategory, FoodN.
[29-09-24 19:30:38.781] LOG  : General     , 1727631038781> 0> Base.Daikon: DisplayCategory, FoodP.
[29-09-24 19:30:38.781] LOG  : General     , 1727631038781> 0> Base.Pike: DisplayCategory, FoodP.
[29-09-24 19:30:38.781] LOG  : General     , 1727631038781> 0> Base.Sausage: DisplayCategory, FoodP.
[29-09-24 19:30:38.781] LOG  : General     , 1727631038781> 0> Base.Sliced_Peach: DisplayCategory, FoodP.
[29-09-24 19:30:38.781] LOG  : General     , 1727631038781> 0> Base.Crisps3: DisplayCategory, FoodN.
[29-09-24 19:30:38.781] LOG  : General     , 1727631038781> 0> Base.Crisps2: DisplayCategory, FoodN.
[29-09-24 19:30:38.781] LOG  : General     , 1727631038781> 0> Base.Crisps4: DisplayCategory, FoodN.
[29-09-24 19:30:38.781] LOG  : General     , 1727631038781> 0> Base.CannedFruitBeverageOpen: DisplayCategory, FoodP.
[29-09-24 19:30:38.781] LOG  : General     , 1727631038781> 0> Base.Big_RawPorkFillet: DisplayCategory, FoodP.
[29-09-24 19:30:38.781] LOG  : General     , 1727631038781> 0> Base.TinnedSoup: DisplayCategory, FoodN.
[29-09-24 19:30:38.781] LOG  : General     , 1727631038781> 0> Base.HomemadeCabbageOpen: DisplayCategory, FoodP.
[29-09-24 19:30:38.781] LOG  : General     , 1727631038781> 0> Base.OatsRaw: DisplayCategory, FoodN.
[29-09-24 19:30:38.781] LOG  : General     , 1727631038781> 0> Base.CannedBellPepper: DisplayCategory, FoodP.
[29-09-24 19:30:38.781] LOG  : General     , 1727631038781> 0> Base.SackProduce_Potato: DisplayCategory, FoodP.
[29-09-24 19:30:38.781] LOG  : General     , 1727631038781> 0> Base.Allsorts: DisplayCategory, FoodN.
[29-09-24 19:30:38.781] LOG  : General     , 1727631038781> 0> Base.CannedPeachesOpen: DisplayCategory, FoodP.
[29-09-24 19:30:38.782] LOG  : General     , 1727631038782> 0> Base.JamFruit_Grape: DisplayCategory, FoodN.
[29-09-24 19:30:38.782] LOG  : General     , 1727631038782> 0> Base.VinegarBrewReady: DisplayCategory, FoodN.
[29-09-24 19:30:38.782] LOG  : General     , 1727631038782> 0> Base.Gravy: DisplayCategory, FoodP.
[29-09-24 19:30:38.782] LOG  : General     , 1727631038782> 0> Base.BerryPoisonIvy: DisplayCategory, FoodP.
[29-09-24 19:30:38.782] LOG  : General     , 1727631038782> 0> Base.CookiesChocolate: DisplayCategory, FoodN.
[29-09-24 19:30:38.782] LOG  : General     , 1727631038782> 0> Base.PanFriedVegetables2: DisplayCategory, FoodP.
[29-09-24 19:30:38.783] LOG  : General     , 1727631038783> 0> Base.Prepared_BaitFish: DisplayCategory, FoodP.
[29-09-24 19:30:38.783] LOG  : General     , 1727631038783> 0> Base.DriedChickpeas: DisplayCategory, FoodN.
[29-09-24 19:30:38.783] LOG  : General     , 1727631038783> 0> Base.HomemadeTomatoes: DisplayCategory, FoodN.
[29-09-24 19:30:38.783] LOG  : General     , 1727631038783> 0> Base.GranolaBar: DisplayCategory, FoodN.
[29-09-24 19:30:38.783] LOG  : General     , 1727631038783> 0> Base.SaucePan_BlackberryJam: DisplayCategory, FoodN.
[29-09-24 19:30:38.783] LOG  : General     , 1727631038783> 0> Base.EggBoiled: DisplayCategory, FoodP.
[29-09-24 19:30:38.783] LOG  : General     , 1727631038783> 0> Base.Edamame: DisplayCategory, FoodP.
[29-09-24 19:30:38.783] LOG  : General     , 1727631038783> 0> Base.Big_Energybar: DisplayCategory, FoodN.
[29-09-24 19:30:38.783] LOG  : General     , 1727631038783> 0> Base.HiHis: DisplayCategory, FoodN.
[29-09-24 19:30:38.783] LOG  : General     , 1727631038783> 0> Base.BurritoRecipe: DisplayCategory, FoodP.
[29-09-24 19:30:38.783] LOG  : General     , 1727631038783> 0> Base.SackProduce_Corn: DisplayCategory, FoodP.
[29-09-24 19:30:38.783] LOG  : General     , 1727631038783> 0> Base.BeefJerky: DisplayCategory, FoodN.
[29-09-24 19:30:38.783] LOG  : General     , 1727631038783> 0> Base.DeadSquirrel: DisplayCategory, FoodP.
[29-09-24 19:30:38.783] LOG  : General     , 1727631038783> 0> Base.CakeBlackForest: DisplayCategory, FoodP.
[29-09-24 19:30:38.783] LOG  : General     , 1727631038783> 0> Base.DeadMouse: DisplayCategory, FoodP.
[29-09-24 19:30:38.783] LOG  : General     , 1727631038783> 0> Base.Big_ChickenJerky: DisplayCategory, FoodN.
[29-09-24 19:30:38.783] LOG  : General     , 1727631038783> 0> Base.JamFruit_Apple: DisplayCategory, FoodN.
[29-09-24 19:30:38.783] LOG  : General     , 1727631038783> 0> Base.CannedCarrots: DisplayCategory, FoodP.
[29-09-24 19:30:38.784] LOG  : General     , 1727631038784> 0> Base.CandyCorn: DisplayCategory, FoodN.
[29-09-24 19:30:38.784] LOG  : General     , 1727631038784> 0> Base.BioGasRefineryWorking: DisplayCategory, FoodP.
[29-09-24 19:30:38.784] LOG  : General     , 1727631038784> 0> Base.Big_PucariCan: DisplayCategory, FoodN.
[29-09-24 19:30:38.784] LOG  : General     , 1727631038784> 0> Base.ChickenFried: DisplayCategory, FoodP.
[29-09-24 19:30:38.784] LOG  : General     , 1727631038784> 0> Base.Catfish: DisplayCategory, FoodP.
[29-09-24 19:30:38.784] LOG  : General     , 1727631038784> 0> Base.DriedSplitPeas: DisplayCategory, FoodN.
[29-09-24 19:30:38.784] LOG  : General     , 1727631038784> 0> Base.JarPickle_Onion: DisplayCategory, FoodP.
[29-09-24 19:30:38.784] LOG  : General     , 1727631038784> 0> Base.SWortEthanol: DisplayCategory, FoodP.
[29-09-24 19:30:38.784] LOG  : General     , 1727631038784> 0> Base.Oysters: DisplayCategory, FoodP.
[29-09-24 19:30:38.784] LOG  : General     , 1727631038784> 0> Base.CannedCarrotsOpen: DisplayCategory, FoodP.
[29-09-24 19:30:38.784] LOG  : General     , 1727631038784> 0> Base.ChocoCakes: DisplayCategory, FoodN.
[29-09-24 19:30:38.784] LOG  : General     , 1727631038784> 0> Base.CannedCornedBeef: DisplayCategory, FoodN.
[29-09-24 19:30:38.784] LOG  : General     , 1727631038784> 0> Base.OnionRings: DisplayCategory, FoodP.
[29-09-24 19:30:38.784] LOG  : General     , 1727631038784> 0> Base.DehydratedMeatStick: DisplayCategory, FoodN.
[29-09-24 19:30:38.784] LOG  : General     , 1727631038784> 0> Base.Big_PetEmpty: DisplayCategory, Container.
[29-09-24 19:30:38.784] LOG  : General     , 1727631038784> 0> Base.Mango: DisplayCategory, FoodP.
[29-09-24 19:30:38.785] LOG  : General     , 1727631038785> 0> Base.SackProduce_Peach: DisplayCategory, FoodP.
[29-09-24 19:30:38.785] LOG  : General     , 1727631038785> 0> Base.SaucePan_Uncook_BlackberryJam: DisplayCategory, FoodN.
[29-09-24 19:30:38.785] LOG  : General     , 1727631038785> 0> Base.FriedOnionRings: DisplayCategory, FoodP.
[29-09-24 19:30:38.785] LOG  : General     , 1727631038785> 0> Base.SackProduce_Pear: DisplayCategory, FoodP.
[29-09-24 19:30:38.785] LOG  : General     , 1727631038785> 0> Base.DoughnutPlain: DisplayCategory, FoodP.
[29-09-24 19:30:38.785] LOG  : General     , 1727631038785> 0> Base.Milk: DisplayCategory, FoodP.
[29-09-24 19:30:38.785] LOG  : General     , 1727631038785> 0> Base.Springroll: DisplayCategory, FoodP.
[29-09-24 19:30:38.785] LOG  : General     , 1727631038785> 0> Base.Prepared_Shrimp: DisplayCategory, FoodP.
[29-09-24 19:30:38.785] LOG  : General     , 1727631038785> 0> Base.Pancakes: DisplayCategory, FoodP.
[29-09-24 19:30:38.785] LOG  : General     , 1727631038785> 0> Base.IcecreamMelted: DisplayCategory, FoodP.
[29-09-24 19:30:38.785] LOG  : General     , 1727631038785> 0> Base.Newspaper: DisplayCategory, LitE.
