[05-10-24 22:04:58.984] LOG  : General     , 1728158698984> 0> RuggedRecipes.BakedPotato: DisplayCategory, FoodP.
[05-10-24 22:15:19.963] LOG  : Lua         , 1728159319963> 9.911.312.345> junkyard: Base.70elcamino 0.48899755%.
[05-10-24 22:15:19.963] LOG  : Lua         , 1728159319963> 9.911.312.345> junkyard: Base.71impala 1.9559902%.
[05-10-24 22:15:19.963] LOG  : Lua         , 1728159319963> 9.911.312.345> junkyard: Base.72beetle 1.2224939%.
[05-10-24 22:15:19.963] LOG  : Lua         , 1728159319963> 9.911.312.345> junkyard: Base.73falcon 0.9779951%.
[05-10-24 22:15:19.963] LOG  : Lua         , 1728159319963> 9.911.312.345> junkyard: Base.73pinto 1.2224939%.
[05-10-24 22:15:19.963] LOG  : Lua         , 1728159319963> 9.911.312.345> junkyard: Base.77transam 1.2224939%.
[05-10-24 22:15:19.963] LOG  : Lua         , 1728159319963> 9.911.312.345> junkyard: Base.79brougham 4.8899755%.
[05-10-24 22:15:19.963] LOG  : Lua         , 1728159319963> 9.911.312.345> junkyard: Base.79datsun280z 0.24449877%.
[05-10-24 22:15:19.963] LOG  : Lua         , 1728159319963> 9.911.312.345> junkyard: Base.80f350 1.7114915%.
[05-10-24 22:15:19.963] LOG  : Lua         , 1728159319963> 9.911.312.345> junkyard: Base.80f350offroad 0.48899755%.
[05-10-24 22:15:19.963] LOG  : Lua         , 1728159319963> 9.911.312.345> junkyard: Base.80f350quad 0.7334963%.
[05-10-24 22:15:19.963] LOG  : Lua         , 1728159319963> 9.911.312.345> junkyard: Base.83hilux 1.2224939%.
[05-10-24 22:15:19.963] LOG  : Lua         , 1728159319963> 9.911.312.345> junkyard: Base.83hiluxoffroad 0.48899755%.
[05-10-24 22:15:19.963] LOG  : Lua         , 1728159319963> 9.911.312.345> junkyard: Base.85vicsed 4.8899755%.
[05-10-24 22:15:19.963] LOG  : Lua         , 1728159319963> 9.911.312.345> junkyard: Base.85vicwag 1.2224939%.
[05-10-24 22:15:19.963] LOG  : Lua         , 1728159319963> 9.911.312.345> junkyard: Base.85vicwag2 1.2224939%.
[05-10-24 22:15:19.963] LOG  : Lua         , 1728159319963> 9.911.312.346> junkyard: Base.86bounder 0.24449877%.
[05-10-24 22:15:19.964] LOG  : Lua         , 1728159319964> 9.911.312.346> junkyard: Base.86econoline 1.2224939%.
[05-10-24 22:15:19.964] LOG  : Lua         , 1728159319964> 9.911.312.346> junkyard: Base.86econolinerv 0.24449877%.
[05-10-24 22:15:19.964] LOG  : Lua         , 1728159319964> 9.911.312.346> junkyard: Base.86yugo 1.2224939%.
[05-10-24 22:15:19.964] LOG  : Lua         , 1728159319964> 9.911.312.346> junkyard: Base.87blazer 1.2224939%.
[05-10-24 22:15:19.964] LOG  : Lua         , 1728159319964> 9.911.312.346> junkyard: Base.87blazeroffroad 0.24449877%.
[05-10-24 22:15:19.964] LOG  : Lua         , 1728159319964> 9.911.312.346> junkyard: Base.87c10lb 1.2224939%.
[05-10-24 22:15:19.964] LOG  : Lua         , 1728159319964> 9.911.312.346> junkyard: Base.87c10offroadlb 0.24449877%.
[05-10-24 22:15:19.964] LOG  : Lua         , 1728159319964> 9.911.312.346> junkyard: Base.87c10offroadsb 0.24449877%.
[05-10-24 22:15:19.964] LOG  : Lua         , 1728159319964> 9.911.312.346> junkyard: Base.87c10sb 1.2224939%.
[05-10-24 22:15:19.964] LOG  : Lua         , 1728159319964> 9.911.312.346> junkyard: Base.87c10utility 1.2224939%.
[05-10-24 22:15:19.964] LOG  : Lua         , 1728159319964> 9.911.312.346> junkyard: Base.87caprice 4.8899755%.
[05-10-24 22:15:19.964] LOG  : Lua         , 1728159319964> 9.911.312.346> junkyard: Base.87suburban 1.2224939%.
[05-10-24 22:15:19.964] LOG  : Lua         , 1728159319964> 9.911.312.346> junkyard: Base.90ramlb 1.2224939%.
[05-10-24 22:15:19.964] LOG  : Lua         , 1728159319964> 9.911.312.346> junkyard: Base.90ramoffroadlb 0.24449877%.
[05-10-24 22:15:19.964] LOG  : Lua         , 1728159319964> 9.911.312.346> junkyard: Base.90ramoffroadsb 0.24449877%.
[05-10-24 22:15:19.964] LOG  : Lua         , 1728159319964> 9.911.312.346> junkyard: Base.90ramsb 1.2224939%.
[05-10-24 22:15:19.964] LOG  : Lua         , 1728159319964> 9.911.312.346> junkyard: Base.91crx 0.7334963%.
[05-10-24 22:15:19.964] LOG  : Lua         , 1728159319964> 9.911.312.346> junkyard: Base.astrovan 1.2224939%.
[05-10-24 22:15:19.964] LOG  : Lua         , 1728159319964> 9.911.312.346> junkyard: Base.chevystepvan 1.2224939%.
[05-10-24 22:15:19.964] LOG  : Lua         , 1728159319964> 9.911.312.346> junkyard: Base.f700box 0.24449877%.
[05-10-24 22:15:19.964] LOG  : Lua         , 1728159319964> 9.911.312.347> junkyard: Base.f700dump 0.7334963%.
[05-10-24 22:15:19.965] LOG  : Lua         , 1728159319965> 9.911.312.347> junkyard: Base.f700flatbed 0.24449877%.
[05-10-24 22:15:19.965] LOG  : Lua         , 1728159319965> 9.911.312.347> junkyard: Base.isuzubox 0.24449877%.
[05-10-24 22:15:19.965] LOG  : Lua         , 1728159319965> 9.911.312.347> junkyard: Base.moveurself 0.24449877%.
[05-10-24 22:15:19.965] LOG  : Lua         , 1728159319965> 9.911.312.347> junkyard: Base.schoolbus 0.48899755%.
[05-10-24 22:15:19.965] LOG  : Lua         , 1728159319965> 9.911.312.347> junkyard: Base.schoolbusshort 0.24449877%.
[05-10-24 22:15:19.965] LOG  : Lua         , 1728159319965> 9.911.312.347> junkyard: Base.Trailermovingbig 0.24449877%.
[05-10-24 22:15:19.965] LOG  : Lua         , 1728159319965> 9.911.312.347> junkyard: Base.Trailermovingmedium 0.48899755%.
[05-10-24 22:15:19.965] LOG  : Lua         , 1728159319965> 9.911.312.347> junkyard: Base.volvo244 4.8899755%.
[05-10-24 22:15:19.965] LOG  : Lua         , 1728159319965> 9.911.312.347> junkyard: Base.64mustang 0.24449877%.
[05-10-24 22:15:19.965] LOG  : Lua         , 1728159319965> 9.911.312.347> junkyard: Base.71chevyc10stepside 0.48899755%.
[05-10-24 22:15:19.965] LOG  : Lua         , 1728159319965> 9.911.312.347> junkyard: Base.71chevyc10lb 0.48899755%.
[05-10-24 22:15:19.965] LOG  : Lua         , 1728159319965> 9.911.312.347> junkyard: Base.71chevyc10sb 0.48899755%.
[05-10-24 22:15:19.965] LOG  : Lua         , 1728159319965> 9.911.312.347> junkyard: Base.91chevys10 0.7334963%.
[05-10-24 22:15:19.965] LOG  : Lua         , 1728159319965> 9.911.312.347> junkyard: Base.91chevys10ext 0.7334963%.
[05-10-24 22:15:19.965] LOG  : Lua         , 1728159319965> 9.911.312.347> junkyard: Base.91chevys10offroad 0.24449877%.
[05-10-24 22:15:19.965] LOG  : Lua         , 1728159319965> 9.911.312.347> junkyard: Base.91chevys10offroadext 0.24449877%.
[05-10-24 22:15:19.965] LOG  : Lua         , 1728159319965> 9.911.312.347> junkyard: Base.Trailercamperscamp 0.24449877%.
[05-10-24 22:15:19.965] LOG  : Lua         , 1728159319965> 9.911.312.347> junkyard: Base.Trailerfuelmedium 0.24449877%.
[05-10-24 22:15:19.965] LOG  : Lua         , 1728159319965> 9.911.312.347> junkyard: Base.Trailerfuelsmall 0.24449877%.
[05-10-24 22:15:19.965] LOG  : Lua         , 1728159319965> 9.911.312.347> junkyard: Base.TrailerM967Water 0.24449877%.
[05-10-24 22:15:19.965] LOG  : Lua         , 1728159319965> 9.911.312.348> junkyard: Base.f700water 0.48899755%.
[05-10-24 22:15:19.966] LOG  : Lua         , 1728159319965> 9.911.312.348> junkyard: Base.TrailerKbacRSWater 0.24449877%.
[05-10-24 22:15:19.966] LOG  : Lua         , 1728159319966> 9.911.312.348> junkyard: Base.f700vacuum 0.48899755%.
[05-10-24 22:15:19.966] LOG  : Lua         , 1728159319966> 9.911.312.348> junkyard: Base.m50water 0.24449877%.
[05-10-24 22:15:19.966] LOG  : Lua         , 1728159319966> 9.911.312.348> junkyard: Rotators.SemiTruck 0.24449877%.
[05-10-24 22:15:19.966] LOG  : Lua         , 1728159319966> 9.911.312.348> junkyard: Rotators.SemiTruckBox 0.24449877%.
[05-10-24 22:15:19.966] LOG  : Lua         , 1728159319966> 9.911.312.348> junkyard: Rotators.SemiTruckLite 0.24449877%.
[05-10-24 22:15:19.966] LOG  : Lua         , 1728159319966> 9.911.312.348> junkyard: Rotators.SemiTrailerVan 0.24449877%.
[05-10-24 22:15:19.966] LOG  : Lua         , 1728159319966> 9.911.312.348> junkyard: Rotators.TrailerWaterSmall 0.24449877%.
[05-10-24 22:15:19.966] LOG  : Lua         , 1728159319966> 9.911.312.348> junkyard: Rotators.TrailerWaterBig 0.48899755%.
[05-10-24 22:15:19.966] LOG  : Lua         , 1728159319966> 9.911.312.348> junkyard: Base.TrailerFirst 0.48899755%.
[05-10-24 22:15:19.966] LOG  : Lua         , 1728159319966> 9.911.312.348> junkyard: Base.TrailerSecond 0.24449877%.
[05-10-24 22:15:19.966] LOG  : Lua         , 1728159319966> 9.911.312.348> junkyard: Base.TrailerHomeExplorer 0.48899755%.
[05-10-24 22:15:19.966] LOG  : Lua         , 1728159319966> 9.911.312.348> junkyard: Base.TrailerHomeHartman 0.48899755%.
[05-10-24 22:15:19.966] LOG  : Lua         , 1728159319966> 9.911.312.348> junkyard: Base.TrailerKbac 0.48899755%.
[05-10-24 22:15:19.966] LOG  : Lua         , 1728159319966> 9.911.312.348> Vehicle spawn rate:.
[05-10-24 22:15:19.966] LOG  : Lua         , 1728159319966> 9.911.312.348> trafficjamw: Base.CarNormal 3.058104%.
[05-10-24 22:15:19.966] LOG  : Lua         , 1728159319966> 9.911.312.348> trafficjamw: Base.SmallCar 1.529052%.
[05-10-24 22:15:19.966] LOG  : Lua         , 1728159319966> 9.911.312.348> trafficjamw: Base.SmallCar02 1.529052%.
[05-10-24 22:15:19.966] LOG  : Lua         , 1728159319966> 9.911.312.349> trafficjamw: Base.CarTaxi 1.529052%.
[05-10-24 22:15:19.966] LOG  : Lua         , 1728159319966> 9.911.312.349> trafficjamw: Base.CarTaxi2 1.529052%.
[05-10-24 22:15:19.967] LOG  : Lua         , 1728159319967> 9.911.312.349> trafficjamw: Base.PickUpTruck 0.9174312%.
[05-10-24 22:15:19.967] LOG  : Lua         , 1728159319967> 9.911.312.349> trafficjamw: Base.PickUpVan 0.9174312%.
[05-10-24 22:15:19.967] LOG  : Lua         , 1728159319967> 9.911.312.349> trafficjamw: Base.CarStationWagon 0.9174312%.
[05-10-24 22:15:19.967] LOG  : Lua         , 1728159319967> 9.911.312.349> trafficjamw: Base.CarStationWagon2 0.9174312%.
[05-10-24 22:15:19.967] LOG  : Lua         , 1728159319967> 9.911.312.349> trafficjamw: Base.VanSeats 1.529052%.
[05-10-24 22:15:19.967] LOG  : Lua         , 1728159319967> 9.911.312.349> trafficjamw: Base.Van 1.529052%.
[05-10-24 22:15:19.967] LOG  : Lua         , 1728159319967> 9.911.312.349> trafficjamw: Base.StepVan 1.529052%.
[05-10-24 22:15:19.967] LOG  : Lua         , 1728159319967> 9.911.312.349> trafficjamw: Base.ModernCar 0.9174312%.
[05-10-24 22:15:19.967] LOG  : Lua         , 1728159319967> 9.911.312.349> trafficjamw: Base.ModernCar02 0.6116208%.
[05-10-24 22:15:19.967] LOG  : Lua         , 1728159319967> 9.911.312.349> trafficjamw: Base.70dodgePD 0.3058104%.
[05-10-24 22:15:19.967] LOG  : Lua         , 1728159319967> 9.911.312.349> trafficjamw: Base.70dodgeRT 0.3058104%.
[05-10-24 22:15:19.967] LOG  : Lua         , 1728159319967> 9.911.312.349> trafficjamw: Base.70dodgeBG 0.3058104%.
[05-10-24 22:15:19.967] LOG  : Lua         , 1728159319967> 9.911.312.349> trafficjamw: Base.74amgeneralM151A2 0.6116208%.
[05-10-24 22:15:19.967] LOG  : Lua         , 1728159319967> 9.911.312.349> trafficjamw: Base.74amgeneralM151A2MP 0.3058104%.
[05-10-24 22:15:19.967] LOG  : Lua         , 1728159319967> 9.911.312.349> trafficjamw: Base.74amgeneralM151A2Burnt 0.6116208%.
[05-10-24 22:15:19.967] LOG  : Lua         , 1728159319967> 9.911.312.349> trafficjamw: Base.78amgeneralM35A2 0.9174312%.
[05-10-24 22:15:19.967] LOG  : Lua         , 1728159319967> 9.911.312.349> trafficjamw: Base.78amgeneralM35A2Burnt 0.6116208%.
[05-10-24 22:15:19.967] LOG  : Lua         , 1728159319967> 9.911.312.349> trafficjamw: Base.78amgeneralM49A2C 0.6116208%.
[05-10-24 22:15:19.967] LOG  : Lua         , 1728159319967> 9.911.312.349> trafficjamw: Base.78amgeneralM50A3 0.6116208%.
[05-10-24 22:15:19.967] LOG  : Lua         , 1728159319967> 9.911.312.350> trafficjamw: Base.82oshkoshM911 0.6116208%.
[05-10-24 22:15:19.967] LOG  : Lua         , 1728159319967> 9.911.312.350> trafficjamw: Base.82oshkoshM911Burnt 0.3058104%.
[05-10-24 22:15:19.968] LOG  : Lua         , 1728159319968> 9.911.312.350> trafficjamw: Base.TrailerM127stake 0.3058104%.
[05-10-24 22:15:19.968] LOG  : Lua         , 1728159319968> 9.911.312.350> trafficjamw: Base.TrailerM128van 0.3058104%.
[05-10-24 22:15:19.968] LOG  : Lua         , 1728159319968> 9.911.312.350> trafficjamw: Base.TrailerM129van 0.3058104%.
[05-10-24 22:15:19.968] LOG  : Lua         , 1728159319968> 9.911.312.350> trafficjamw: Base.TrailerM747lowbed 0.3058104%.
[05-10-24 22:15:19.968] LOG  : Lua         , 1728159319968> 9.911.312.350> trafficjamw: Base.TrailerM967tanker 0.3058104%.
[05-10-24 22:15:19.968] LOG  : Lua         , 1728159319968> 9.911.312.350> trafficjamw: Base.86fordE150 0.3058104%.
[05-10-24 22:15:19.968] LOG  : Lua         , 1728159319968> 9.911.312.350> trafficjamw: Base.86fordE150slide 0.6116208%.
[05-10-24 22:15:19.968] LOG  : Lua         , 1728159319968> 9.911.312.350> trafficjamw: Base.86fordE150long 0.3058104%.
[05-10-24 22:15:19.968] LOG  : Lua         , 1728159319968> 9.911.312.350> trafficjamw: Base.86oshkoshUSMC 0.6116208%.
[05-10-24 22:15:19.968] LOG  : Lua         , 1728159319968> 9.911.312.350> trafficjamw: Base.86oshkoshFRTR55 0.6116208%.
[05-10-24 22:15:19.968] LOG  : Lua         , 1728159319968> 9.911.312.350> trafficjamw: Base.86oshkoshKYFD 0.3058104%.
[05-10-24 22:15:19.968] LOG  : Lua         , 1728159319968> 9.911.312.350> trafficjamw: Base.86oshkoshP19ABurnt 0.3058104%.
[05-10-24 22:15:19.968] LOG  : Lua         , 1728159319968> 9.911.312.350> trafficjamw: Base.TrailerM1082 0.3058104%.
[05-10-24 22:15:19.968] LOG  : Lua         , 1728159319968> 9.911.312.350> trafficjamw: Base.TrailerM1082tarp 0.3058104%.
[05-10-24 22:15:19.968] LOG  : Lua         , 1728159319968> 9.911.312.350> trafficjamw: Base.TrailerM1095 0.3058104%.
[05-10-24 22:15:19.968] LOG  : Lua         , 1728159319968> 9.911.312.350> trafficjamw: Base.TrailerM1095tarp 0.3058104%.
[05-10-24 22:15:19.968] LOG  : Lua         , 1728159319968> 9.911.312.350> trafficjamw: Base.87fordB700school 0.6116208%.
[05-10-24 22:15:19.968] LOG  : Lua         , 1728159319968> 9.911.312.350> trafficjamw: Base.87fordB700military 0.3058104%.
[05-10-24 22:15:19.968] LOG  : Lua         , 1728159319968> 9.911.312.350> trafficjamw: Base.87fordB700prison 0.3058104%.
[05-10-24 22:15:19.968] LOG  : Lua         , 1728159319968> 9.911.312.350> trafficjamw: Base.87fordF700swat 0.3058104%.
[05-10-24 22:15:19.968] LOG  : Lua         , 1728159319968> 9.911.312.351> trafficjamw: Base.87fordF700bank 0.6116208%.
[05-10-24 22:15:19.969] LOG  : Lua         , 1728159319969> 9.911.312.351> trafficjamw: Base.87fordF700box 0.9174312%.
[05-10-24 22:15:19.969] LOG  : Lua         , 1728159319969> 9.911.312.351> trafficjamw: Base.90fordF350ambulance 0.6116208%.
[05-10-24 22:15:19.969] LOG  : Lua         , 1728159319969> 9.911.312.351> trafficjamw: Base.90fordF350SWAT 0.3058104%.
[05-10-24 22:15:19.969] LOG  : Lua         , 1728159319969> 9.911.312.351> trafficjamw: Base.92amgeneralM998 0.3058104%.
[05-10-24 22:15:19.969] LOG  : Lua         , 1728159319969> 9.911.312.351> trafficjamw: Base.92amgeneralM998Burnt 0.6116208%.
[05-10-24 22:15:19.969] LOG  : Lua         , 1728159319969> 9.911.312.351> trafficjamw: Base.TrailerM101A3cargo 0.3058104%.
[05-10-24 22:15:19.969] LOG  : Lua         , 1728159319969> 9.911.312.351> trafficjamw: Base.93townCar 0.6116208%.
[05-10-24 22:15:19.969] LOG  : Lua         , 1728159319969> 9.911.312.351> trafficjamw: Base.93townCarLimo 0.6116208%.
[05-10-24 22:15:19.969] LOG  : Lua         , 1728159319969> 9.911.312.351> trafficjamw: Base.97bushmaster 0.3058104%.
[05-10-24 22:15:19.969] LOG  : Lua         , 1728159319969> 9.911.312.351> trafficjamw: Base.97bushAmbulance 0.3058104%.
[05-10-24 22:15:19.969] LOG  : Lua         , 1728159319969> 9.911.312.351> trafficjamw: Base.AMC_harley 0.9174312%.
[05-10-24 22:15:19.969] LOG  : Lua         , 1728159319969> 9.911.312.351> trafficjamw: Base.AMC_bmw_classic 0.9174312%.
[05-10-24 22:15:19.969] LOG  : Lua         , 1728159319969> 9.911.312.351> trafficjamw: Base.SuperBulldozer 0.6116208%.
[05-10-24 22:15:19.969] LOG  : Lua         , 1728159319969> 9.911.312.351> trafficjamw: Base.51chevy3100 0.3058104%.
[05-10-24 22:15:19.969] LOG  : Lua         , 1728159319969> 9.911.312.351> trafficjamw: Base.51chevy3100old 0.3058104%.
[05-10-24 22:15:19.969] LOG  : Lua         , 1728159319969> 9.911.312.351> trafficjamw: Base.65gto 0.3058104%.
[05-10-24 22:15:19.969] LOG  : Lua         , 1728159319969> 9.911.312.351> trafficjamw: Base.68elcamino 0.3058104%.
[05-10-24 22:15:19.969] LOG  : Lua         , 1728159319969> 9.911.312.351> trafficjamw: Base.68wildcat 0.3058104%.
[05-10-24 22:15:19.969] LOG  : Lua         , 1728159319969> 9.911.312.351> trafficjamw: Base.68wildcatconvert 0.3058104%.
[05-10-24 22:15:19.969] LOG  : Lua         , 1728159319969> 9.911.312.351> trafficjamw: Base.86montecarlo 0.3058104%.
[05-10-24 22:15:19.969] LOG  : Lua         , 1728159319969> 9.911.312.352> trafficjamw: Base.69charger 0.3058104%.
[05-10-24 22:15:19.970] LOG  : Lua         , 1728159319970> 9.911.312.352> trafficjamw: Base.70chevelle 0.3058104%.
[05-10-24 22:15:19.970] LOG  : Lua         , 1728159319970> 9.911.312.352> trafficjamw: Base.70elcamino 0.3058104%.
[05-10-24 22:15:19.970] LOG  : Lua         , 1728159319970> 9.911.312.352> trafficjamw: Base.71impala 0.3058104%.
[05-10-24 22:15:19.970] LOG  : Lua         , 1728159319970> 9.911.312.352> trafficjamw: Base.72beetle 0.3058104%.
[05-10-24 22:15:19.970] LOG  : Lua         , 1728159319970> 9.911.312.352> trafficjamw: Base.73falcon 0.3058104%.
[05-10-24 22:15:19.970] LOG  : Lua         , 1728159319970> 9.911.312.352> trafficjamw: Base.73pinto 1.529052%.
[05-10-24 22:15:19.970] LOG  : Lua         , 1728159319970> 9.911.312.352> trafficjamw: Base.77transam 0.3058104%.
[05-10-24 22:15:19.970] LOG  : Lua         , 1728159319970> 9.911.312.352> trafficjamw: Base.79brougham 3.058104%.
[05-10-24 22:15:19.970] LOG  : Lua         , 1728159319970> 9.911.312.352> trafficjamw: Base.79datsun280z 0.3058104%.
[05-10-24 22:15:19.970] LOG  : Lua         , 1728159319970> 9.911.312.352> trafficjamw: Base.80f350 0.9174312%.
[05-10-24 22:15:19.970] LOG  : Lua         , 1728159319970> 9.911.312.352> trafficjamw: Base.80f350offroad 0.3058104%.
[05-10-24 22:15:19.970] LOG  : Lua         , 1728159319970> 9.911.312.352> trafficjamw: Base.80f350quad 0.6116208%.
[05-10-24 22:15:19.970] LOG  : Lua         , 1728159319970> 9.911.312.352> trafficjamw: Base.83hilux 1.529052%.
[05-10-24 22:15:19.970] LOG  : Lua         , 1728159319970> 9.911.312.352> trafficjamw: Base.83hiluxoffroad 0.3058104%.
[05-10-24 22:15:19.970] LOG  : Lua         , 1728159319970> 9.911.312.352> trafficjamw: Base.85vicsed 4.587156%.
[05-10-24 22:15:19.970] LOG  : Lua         , 1728159319970> 9.911.312.353> trafficjamw: Base.85vicwag 1.529052%.
[05-10-24 22:15:19.970] LOG  : Lua         , 1728159319970> 9.911.312.353> trafficjamw: Base.85vicwag2 1.529052%.
[05-10-24 22:15:19.971] LOG  : Lua         , 1728159319971> 9.911.312.353> trafficjamw: Base.86bounder 0.3058104%.
[05-10-24 22:15:19.971] LOG  : Lua         , 1728159319971> 9.911.312.353> trafficjamw: Base.86econolinerv 0.3058104%.
[05-10-24 22:15:19.971] LOG  : Lua         , 1728159319971> 9.911.312.353> trafficjamw: Base.86econolineflorist 0.3058104%.
[05-10-24 22:15:19.971] LOG  : Lua         , 1728159319971> 9.911.312.353> trafficjamw: Base.86yugo 0.3058104%.
[05-10-24 22:15:19.971] LOG  : Lua         , 1728159319971> 9.911.312.353> trafficjamw: Base.87c10lb 1.529052%.
[05-10-24 22:15:19.971] LOG  : Lua         , 1728159319971> 9.911.312.353> trafficjamw: Base.87c10mccoy 0.6116208%.
[05-10-24 22:15:19.971] LOG  : Lua         , 1728159319971> 9.911.312.353> trafficjamw: Base.87c10offroadlb 0.3058104%.
[05-10-24 22:15:19.971] LOG  : Lua         , 1728159319971> 9.911.312.353> trafficjamw: Base.87c10offroadsb 0.3058104%.
[05-10-24 22:15:19.971] LOG  : Lua         , 1728159319971> 9.911.312.353> trafficjamw: Base.87c10sb 1.529052%.
[05-10-24 22:15:19.971] LOG  : Lua         , 1728159319971> 9.911.312.353> trafficjamw: Base.87c10utility 0.6116208%.
[05-10-24 22:15:19.971] LOG  : Lua         , 1728159319971> 9.911.312.353> trafficjamw: Base.87caprice 4.587156%.
[05-10-24 22:15:19.971] LOG  : Lua         , 1728159319971> 9.911.312.353> trafficjamw: Base.90corolla 0.6116208%.
[05-10-24 22:15:19.971] LOG  : Lua         , 1728159319971> 9.911.312.353> trafficjamw: Base.90ramlb 1.529052%.
[05-10-24 22:15:19.971] LOG  : Lua         , 1728159319971> 9.911.312.353> trafficjamw: Base.90ramoffroadlb 0.3058104%.
[05-10-24 22:15:19.971] LOG  : Lua         , 1728159319971> 9.911.312.353> trafficjamw: Base.90ramoffroadsb 0.3058104%.
[05-10-24 22:15:19.971] LOG  : Lua         , 1728159319971> 9.911.312.353> trafficjamw: Base.90ramsb 1.529052%.
[05-10-24 22:15:19.971] LOG  : Lua         , 1728159319971> 9.911.312.353> trafficjamw: Base.91celica 0.3058104%.
[05-10-24 22:15:19.971] LOG  : Lua         , 1728159319971> 9.911.312.353> trafficjamw: Base.91crx 1.529052%.
[05-10-24 22:15:19.971] LOG  : Lua         , 1728159319971> 9.911.312.353> trafficjamw: Base.92crownvic 1.529052%.
[05-10-24 22:15:19.971] LOG  : Lua         , 1728159319971> 9.911.312.353> trafficjamw: Base.chevystepvan 0.9174312%.
[05-10-24 22:15:19.971] LOG  : Lua         , 1728159319971> 9.911.312.354> trafficjamw: Base.f700box 0.6116208%.
[05-10-24 22:15:19.972] LOG  : Lua         , 1728159319972> 9.911.312.354> trafficjamw: Base.f700dump 0.6116208%.
[05-10-24 22:15:19.972] LOG  : Lua         , 1728159319972> 9.911.312.354> trafficjamw: Base.f700flatbed 0.6116208%.
[05-10-24 22:15:19.972] LOG  : Lua         , 1728159319972> 9.911.312.354> trafficjamw: Base.f700propane 0.6116208%.
[05-10-24 22:15:19.972] LOG  : Lua         , 1728159319972> 9.911.312.354> trafficjamw: Base.hmmwvht 0.3058104%.
[05-10-24 22:15:19.972] LOG  : Lua         , 1728159319972> 9.911.312.354> trafficjamw: Base.hmmwvtr 0.3058104%.
[05-10-24 22:15:19.972] LOG  : Lua         , 1728159319972> 9.911.312.354> trafficjamw: Base.isuzubox 0.3058104%.
[05-10-24 22:15:19.972] LOG  : Lua         , 1728159319972> 9.911.312.354> trafficjamw: Base.isuzuboxelec 0.3058104%.
[05-10-24 22:15:19.972] LOG  : Lua         , 1728159319972> 9.911.312.354> trafficjamw: Base.isuzuboxfood 0.3058104%.
[05-10-24 22:15:19.972] LOG  : Lua         , 1728159319972> 9.911.312.354> trafficjamw: Base.isuzuboxmccoy 0.3058104%.
[05-10-24 22:15:19.972] LOG  : Lua         , 1728159319972> 9.911.312.354> trafficjamw: Base.m151canvas 0.3058104%.
[05-10-24 22:15:19.972] LOG  : Lua         , 1728159319972> 9.911.312.354> trafficjamw: Base.m35a2bed 0.3058104%.
[05-10-24 22:15:19.972] LOG  : Lua         , 1728159319972> 9.911.312.354> trafficjamw: Base.m35a2covered 0.3058104%.
[05-10-24 22:15:19.972] LOG  : Lua         , 1728159319972> 9.911.312.354> trafficjamw: Base.m35a2fuel 0.3058104%.
[05-10-24 22:15:19.972] LOG  : Lua         , 1728159319972> 9.911.312.354> trafficjamw: Base.moveurself 0.6116208%.
[05-10-24 22:15:19.972] LOG  : Lua         , 1728159319972> 9.911.312.354> trafficjamw: Base.schoolbus 0.6116208%.
[05-10-24 22:15:19.972] LOG  : Lua         , 1728159319972> 9.911.312.354> trafficjamw: Base.schoolbusshort 0.3058104%.
[05-10-24 22:15:19.972] LOG  : Lua         , 1728159319972> 9.911.312.354> trafficjamw: Base.volvo244 1.529052%.
[05-10-24 22:15:19.972] LOG  : Lua         , 1728159319972> 9.911.312.354> trafficjamw: Base.64mustang 0.3058104%.
[05-10-24 22:15:19.972] LOG  : Lua         , 1728159319972> 9.911.312.354> trafficjamw: Base.71chevyc10stepside 0.9174312%.
[05-10-24 22:15:19.972] LOG  : Lua         , 1728159319972> 9.911.312.354> trafficjamw: Base.71chevyc10lb 0.9174312%.
[05-10-24 22:15:19.972] LOG  : Lua         , 1728159319972> 9.911.312.355> trafficjamw: Base.71chevyc10sb 0.9174312%.
[05-10-24 22:15:19.972] LOG  : Lua         , 1728159319972> 9.911.312.355> trafficjamw: Base.91chevys10 1.529052%.
[05-10-24 22:15:19.973] LOG  : Lua         , 1728159319973> 9.911.312.355> trafficjamw: Base.91chevys10ext 1.529052%.
[05-10-24 22:15:19.973] LOG  : Lua         , 1728159319973> 9.911.312.355> trafficjamw: Base.91chevys10offroad 0.3058104%.
[05-10-24 22:15:19.973] LOG  : Lua         , 1728159319973> 9.911.312.355> trafficjamw: Base.91chevys10offroadext 0.3058104%.
[05-10-24 22:15:19.973] LOG  : Lua         , 1728159319973> 9.911.312.355> trafficjamw: Base.TrailerM967Water 0.3058104%.
[05-10-24 22:15:19.973] LOG  : Lua         , 1728159319973> 9.911.312.355> trafficjamw: Base.f700water 0.6116208%.
[05-10-24 22:15:19.973] LOG  : Lua         , 1728159319973> 9.911.312.355> trafficjamw: Base.f700vacuum 0.3058104%.
[05-10-24 22:15:19.973] LOG  : Lua         , 1728159319973> 9.911.312.355> trafficjamw: Base.m50water 0.3058104%.
[05-10-24 22:15:19.973] LOG  : Lua         , 1728159319973> 9.911.312.355> trafficjamw: Rotators.SemiTruck 0.3058104%.
[05-10-24 22:15:19.973] LOG  : Lua         , 1728159319973> 9.911.312.355> trafficjamw: Rotators.SemiTrailerVan 0.3058104%.
[05-10-24 22:15:19.973] LOG  : Lua         , 1728159319973> 9.911.312.355> trafficjamw: Rotators.SemiTrailerCistern 0.3058104%.
