[28-09-24 23:40:58.887] LOG  : General     , 1727559658887> 0> Tsarcraft.VinylMaxPayne: DisplayCategory, MediaA.
[28-09-24 23:41:42.803] LOG  : General     , 1727559702803> 0> Adding hotdogmachine, value = media/ui/Container_HotdogMachine.png.
[28-09-24 23:41:42.803] LOG  : General     , 1727559702803> 0> Adding poolcuestand, value = media/ui/Container_PoolCueStand.png.
[28-09-24 23:41:42.803] LOG  : General     , 1727559702803> 0> Adding floor, value = media/ui/Container_Floor.png.
[28-09-24 23:41:42.803] LOG  : General     , 1727559702803> 0> Adding deadperson_male, value = media/ui/Container_DeadPerson_Male.png.
[28-09-24 23:41:42.803] LOG  : General     , 1727559702803> 0> Adding toolcabinet, value = media/ui/Container_ToolCabinet.png.
[28-09-24 23:41:42.804] LOG  : General     , 1727559702804> 0> Adding deadperson_female, value = media/ui/Container_DeadPerson_Female.png.
[28-09-24 23:41:42.804] LOG  : General     , 1727559702804> 0> Adding clothingwasher, value = media/ui/Container_ClothingWasher.png.
[28-09-24 23:41:42.804] LOG  : General     , 1727559702804> 0> Adding garbage, value = media/ui/Container_Garbage.png.
[28-09-24 23:41:42.804] LOG  : General     , 1727559702804> 0> Adding clothingdryer, value = media/ui/Container_ClothingDryer.png.
[28-09-24 23:41:42.804] LOG  : General     , 1727559702804> 0> Adding glovecompartment, value = media/ui/Container_GloveCompartment.png.
[28-09-24 23:41:42.804] LOG  : General     , 1727559702804> 0> Adding vendingt, value = media/ui/Container_Vendingt.png.
[28-09-24 23:41:42.805] LOG  : General     , 1727559702805> 0> Adding crate, value = media/ui/Container_Crate.png.
[28-09-24 23:41:42.805] LOG  : General     , 1727559702805> 0> Adding pegboard, value = media/ui/Container_PegBoard.png.
[28-09-24 23:41:42.805] LOG  : General     , 1727559702805> 0> Adding bulletinboard, value = media/ui/Container_BulletinBoard.png.
[28-09-24 23:41:42.805] LOG  : General     , 1727559702805> 0> Adding deadperson_femalezombie, value = media/ui/Container_DeadPerson_FemaleZombie.png.
[28-09-24 23:41:42.805] LOG  : General     , 1727559702805> 0> Adding sack, value = media/ui/Container_Sack.png.
[28-09-24 23:41:42.806] LOG  : General     , 1727559702806> 0> Adding deadperson_malezombie, value = media/ui/Container_DeadPerson_MaleZombie.png.
[28-09-24 23:41:42.806] LOG  : General     , 1727559702806> 0> Adding popcornmachine, value = media/ui/Container_PopcornMachine.png.
[28-09-24 23:41:42.806] LOG  : General     , 1727559702806> 0> Adding composter, value = media/ui/Container_Composter.png.
[28-09-24 23:41:42.806] LOG  : General     , 1727559702806> 0> Adding drawer, value = media/ui/Container_Drawer.png.
[28-09-24 23:41:42.806] LOG  : General     , 1727559702806> 0> Adding freezer, value = media/ui/Container_Freezer.png.
[28-09-24 23:41:42.806] LOG  : General     , 1727559702806> 0> Adding oven, value = media/ui/Container_Oven.png.
[28-09-24 23:41:42.807] LOG  : General     , 1727559702807> 0> Adding plant, value = media/ui/Container_Plant.png.
[28-09-24 23:41:42.807] LOG  : General     , 1727559702807> 0> Adding medicine, value = media/ui/Container_Medicine.png.
[28-09-24 23:41:42.807] LOG  : General     , 1727559702807> 0> Adding fridge, value = media/ui/Container_Fridge.png.
[28-09-24 23:41:42.807] LOG  : General     , 1727559702807> 0> Adding papertoweldispenser, value = media/ui/Container_PaperTowelDispenser.png.
[28-09-24 23:41:42.807] LOG  : General     , 1727559702807> 0> Adding largebulletinboard, value = media/ui/Container_LargeBulletinBoard.png.
[28-09-24 23:41:42.808] LOG  : General     , 1727559702808> 0> Adding napkindispenser, value = media/ui/Container_NapkinDispenser.png.
[28-09-24 23:41:42.809] LOG  : General     , 1727559702809> 0> Adding cabinet, value = media/ui/Container_Cabinet.png.
[28-09-24 23:41:42.809] LOG  : General     , 1727559702809> 0> Adding campfire, value = media/ui/Container_Campfire.png.
[28-09-24 23:41:42.809] LOG  : General     , 1727559702809> 0> Adding shelf, value = media/ui/Container_Shelf.png.
[28-09-24 23:41:42.809] LOG  : General     , 1727559702809> 0> Adding mannequin, value = media/ui/Container_Mannequin.png.
[28-09-24 23:41:42.809] LOG  : General     , 1727559702809> 0> Adding mailbox, value = media/ui/Container_MailBox.png.
[28-09-24 23:41:42.810] LOG  : General     , 1727559702810> 0> Adding truckbed, value = media/ui/Container_TruckBed.png.
[28-09-24 23:41:42.810] LOG  : General     , 1727559702810> 0> Adding counter, value = media/ui/Container_Counter.png.
[28-09-24 23:41:42.810] LOG  : General     , 1727559702810> 0> Adding microwave, value = media/ui/Container_Microwave.png.
[28-09-24 23:41:42.810] LOG  : General     , 1727559702810> 0> Adding slurpnburp, value = media/ui/Container_SlurpNBurp.png.
[28-09-24 23:41:42.810] LOG  : General     , 1727559702810> 0> Adding musictape, value = media/ui/Container_Musictape.png.
[28-09-24 23:41:48.470] LOG  : General     , 1727559708470> 0> game loading took 18 seconds.
[28-09-24 23:41:48.470] LOG  : Network     , 1727559708470> 0> [28-09-24 23:41:48.470] > ConnectionManager: [send-packet] "login-queue-done" connection: guid=1727559357870448 ip=176.57.174.110 steam-id=76561197983853879 access="admin" username="Shuffmayn" connection-type="UDPRakNet".
[28-09-24 23:41:48.553] LOG  : Network     , 1727559708552> 0> [28-09-24 23:41:48.552] > ConnectionManager: [receive-packet] "checksum-packet-1" connection: guid=1727559357870448 ip=176.57.174.110 steam-id=76561197983853879 access="admin" username="Shuffmayn" connection-type="UDPRakNet".
[28-09-24 23:41:48.562] LOG  : Network     , 1727559708562> 0> [28-09-24 23:41:48.562] > ConnectionManager: [send-packet] "checksum-packet-1" connection: guid=1727559357870448 ip=176.57.174.110 steam-id=76561197983853879 access="admin" username="Shuffmayn" connection-type="UDPRakNet".
[28-09-24 23:41:48.595] LOG  : Network     , 1727559708595> 0> [28-09-24 23:41:48.595] > ConnectionManager: [receive-packet] "checksum-packet-2" connection: guid=1727559357870448 ip=176.57.174.110 steam-id=76561197983853879 access="admin" username="Shuffmayn" connection-type="UDPRakNet".
[28-09-24 23:41:48.599] LOG  : Network     , 1727559708599> 0> [28-09-24 23:41:48.599] > ConnectionManager: [send-packet] "checksum-packet-2" connection: guid=1727559357870448 ip=176.57.174.110 steam-id=76561197983853879 access="admin" username="Shuffmayn" connection-type="UDPRakNet".
[28-09-24 23:41:51.828] LOG  : General     , 1727559711828> 0> STATE: exit zombie.gameStates.GameLoadingState.
[28-09-24 23:41:51.835] LOG  : Multiplayer , 1727559711835> 0> [MPStatistics] mem usage notification threshold=3.060.164.096.
[28-09-24 23:41:51.842] LOG  : General     , 1727559711842> 0> [ISSearchManager] created UI for player 0.
[28-09-24 23:41:51.844] LOG  : General     , 1727559711844> 0> [ISSearchWindow] created UI for player 0.
[28-09-24 23:41:51.845] LOG  : General     , 1727559711845> 0> 1 players found.
[28-09-24 23:41:51.845] LOG  : General     , 1727559711845> 0> player 0 is mouse.
[28-09-24 23:41:51.845] LOG  : General     , 1727559711845> 0> PLAYER DATA OFFSET 0.
[28-09-24 23:41:51.845] LOG  : General     , 1727559711845> 0> 320.
[28-09-24 23:41:51.845] LOG  : General     , 1727559711845> 0> 0.
[28-09-24 23:41:51.845] LOG  : General     , 1727559711845> 0> 640.
[28-09-24 23:41:51.845] LOG  : General     , 1727559711845> 0> 360.
[28-09-24 23:41:53.048] LOG  : General     , 1727559713047> 0> ISCraftingUI: no such result item CakeRaw_Chocolate.
[28-09-24 23:41:53.048] LOG  : General     , 1727559713048> 0> ISCraftingUI: no such result item CakeRaw_Carrot.
[28-09-24 23:41:53.049] LOG  : General     , 1727559713049> 0> ISCraftingUI: no such result item CakeRaw_BlackForestCake.
[28-09-24 23:41:53.049] LOG  : General     , 1727559713049> 0> ISCraftingUI: no such result item CakeRaw_RedVelvet.
[28-09-24 23:41:53.050] LOG  : General     , 1727559713050> 0> ISCraftingUI: no such result item CakeRaw_Strawberry.
[28-09-24 23:41:53.050] LOG  : General     , 1727559713050> 0> ISCraftingUI: no such result item Macaron_Pink.
[28-09-24 23:41:54.154] LOG  : General     , 1727559714154> 0> ISCraftingUI: no such result item CakeRaw_Chocolate.
[28-09-24 23:41:54.154] LOG  : General     , 1727559714154> 0> ISCraftingUI: no such result item CakeRaw_Carrot.
[28-09-24 23:41:54.155] LOG  : General     , 1727559714155> 0> ISCraftingUI: no such result item CakeRaw_BlackForestCake.
[28-09-24 23:41:54.155] LOG  : General     , 1727559714155> 0> ISCraftingUI: no such result item CakeRaw_RedVelvet.
[28-09-24 23:41:54.156] LOG  : General     , 1727559714156> 0> ISCraftingUI: no such result item CakeRaw_Strawberry.
[28-09-24 23:41:54.156] LOG  : General     , 1727559714156> 0> ISCraftingUI: no such result item Macaron_Pink.
[28-09-24 23:41:56.148] LOG  : General     , 1727559716148> 0> reading C:\Users\mail\Zomboid\Saves\Multiplayer\176.57.174.110_29000_e1e33ca2a52ce1ec793d6e9a2f576e2e\InGameMap.ini.
[28-09-24 23:41:56.160] LOG  : General     , 1727559716160> 0> ETW Logger | System: initializing modData.
[28-09-24 23:41:56.166] LOG  : General     , 1727559716166> 0> More Traits - Mod Version On Which Player Was Created: 5.
[28-09-24 23:41:56.166] LOG  : General     , 1727559716166> 0> More Traits - Mod Version On Which Save Was Created: 5.
[28-09-24 23:41:56.166] LOG  : General     , 1727559716166> 0> More Traits - Current Mod Version: 5.
[28-09-24 23:41:56.168] LOG  : General     , 1727559716168> 0> STATE: enter zombie.gameStates.IngameState.
[28-09-24 23:41:56.190] LOG  : General     , 1727559716190> 0> GroundItemSpawnerItems found total of 1 to spawn!.
[28-09-24 23:41:57.121] LOG  : General     , 1727559717121> 0> *******************************************.
[28-09-24 23:41:57.121] LOG  : General     , 1727559717121> 0> ** SANDBOXVARS TRANSFERED TO MOD OPTIONS **.
[28-09-24 23:41:57.121] LOG  : General     , 1727559717121> 0> *******************************************.
[28-09-24 23:41:57.121] LOG  : General     , 1727559717121> 0> Show Hit Damage = 	false.
[28-09-24 23:41:57.121] LOG  : General     , 1727559717121> 0> Show Range/Hit% = 	false.
[28-09-24 23:41:57.121] LOG  : General     , 1727559717121> 0> Show Weapon Info = 	1.
[28-09-24 23:41:57.121] LOG  : General     , 1727559717121> 0> Show Ammunition = 	true.
[28-09-24 23:41:57.121] LOG  : General     , 1727559717121> 0> Movement Gauge = 	true.
[28-09-24 23:41:57.121] LOG  : General     , 1727559717121> 0> Dynamic Recoil System = 	true.
[28-09-24 23:41:57.121] LOG  : General     , 1727559717121> 0> Dynamic Range System = 	1.
[28-09-24 23:41:57.121] LOG  : General     , 1727559717121> 0> Reset Sight Picture = 	true.
[28-09-24 23:41:57.121] LOG  : General     , 1727559717121> 0> Firearm Jamm = 	4.
[28-09-24 23:41:57.121] LOG  : General     , 1727559717121> 0> Firearms never Break = 	false.
[28-09-24 23:41:57.121] LOG  : General     , 1727559717121> 0> Attachements break on melee = 	5.
[28-09-24 23:41:57.121] LOG  : General     , 1727559717121> 0> attachements break on fire = 	5.
[28-09-24 23:41:57.122] LOG  : General     , 1727559717122> 0> Supression Level = 	3.
[28-09-24 23:41:57.122] LOG  : General     , 1727559717122> 0> Bass sound Level = 	1.
[28-09-24 23:41:57.122] LOG  : General     , 1727559717122> 0> Luncher range multiplier = 	1.
[28-09-24 23:41:57.122] LOG  : General     , 1727559717122> 0> Vehicule penalty = 	false.
[28-09-24 23:41:57.122] LOG  : General     , 1727559717122> 0> Debug Confirmation level = 	2.
[28-09-24 23:41:57.122] LOG  : General     , 1727559717122> 0> Use vanilla shot sound brita's = 	false.
[28-09-24 23:41:57.122] LOG  : General     , 1727559717122> 0> Eject Spend shells  = 	11.
[28-09-24 23:41:57.122] LOG  : General     , 1727559717122> 0> Type (Bow / Crossbow) = 	6.
[28-09-24 23:41:57.122] LOG  : General     , 1727559717122> 0> Type (Flame Thrower) = 	2.
[28-09-24 23:41:57.122] LOG  : General     , 1727559717122> 0> dropdown22 = 	3.
[28-09-24 23:41:57.122] LOG  : General     , 1727559717122> 0> dropdown23 = 	2.
[28-09-24 23:41:57.122] LOG  : General     , 1727559717122> 0> dropdown24 = 	4.
[28-09-24 23:41:57.122] LOG  : General     , 1727559717122> 0> dropdown25 = 	6.
[28-09-24 23:41:57.122] LOG  : General     , 1727559717122> 0> dropdown26 = 	6.
[28-09-24 23:41:57.123] LOG  : General     , 1727559717123> 0> dropdown27 = 	6.
[28-09-24 23:41:57.123] LOG  : General     , 1727559717123> 0> dropdown28 = 	3.
[28-09-24 23:41:57.123] LOG  : General     , 1727559717123> 0> dropdown29 = 	4.
[28-09-24 23:41:57.123] LOG  : General     , 1727559717123> 0> dropdown30 = 	5.
[28-09-24 23:41:57.123] LOG  : General     , 1727559717123> 0> dropdown31 = 	4.
[28-09-24 23:41:57.123] LOG  : General     , 1727559717123> 0> dropdown32 = 	3.
[28-09-24 23:41:57.123] LOG  : General     , 1727559717123> 0> dropdown33 = 	11.
[28-09-24 23:41:57.123] LOG  : General     , 1727559717123> 0> dropdown34 = 	11.
[28-09-24 23:41:57.123] LOG  : General     , 1727559717123> 0> dropdown35 = 	11.
[28-09-24 23:41:57.123] LOG  : General     , 1727559717123> 0> dropdown36 = 	11.
[28-09-24 23:41:57.123] LOG  : General     , 1727559717123> 0> dropdown37 = 	11.
[28-09-24 23:41:57.123] LOG  : General     , 1727559717123> 0> dropdown38 = 	11.
[28-09-24 23:41:57.123] LOG  : General     , 1727559717123> 0> dropdown39 = 	11.
[28-09-24 23:41:57.123] LOG  : General     , 1727559717123> 0> dropdown40 = 	11.
[28-09-24 23:41:57.123] LOG  : General     , 1727559717123> 0> dropdown41 = 	6.
[28-09-24 23:41:57.123] LOG  : General     , 1727559717123> 0> dropdown42 = 	2.
[28-09-24 23:41:57.123] LOG  : General     , 1727559717123> 0> dropdown43 = 	2.
[28-09-24 23:41:57.123] LOG  : General     , 1727559717123> 0> dropdown44 = 	6.
[28-09-24 23:41:57.123] LOG  : General     , 1727559717123> 0> dropdown45 = 	2.
[28-09-24 23:41:57.123] LOG  : General     , 1727559717123> 0> dropdown46 = 	4.
[28-09-24 23:41:57.123] LOG  : General     , 1727559717123> 0> dropdown47 = 	5.
[28-09-24 23:41:57.123] LOG  : General     , 1727559717123> 0> dropdown48 = 	4.
[28-09-24 23:41:57.124] LOG  : General     , 1727559717124> 0> dropdown49 = 	5.
[28-09-24 23:41:57.124] LOG  : General     , 1727559717124> 0> dropdown50 = 	6.
[28-09-24 23:41:57.124] LOG  : General     , 1727559717124> 0> dropdown51 = 	6.
[28-09-24 23:41:57.124] LOG  : General     , 1727559717124> 0> dropdown52 = 	4.
[28-09-24 23:41:57.124] LOG  : General     , 1727559717124> 0> dropdown53 = 	3.
[28-09-24 23:41:57.124] LOG  : General     , 1727559717124> 0> dropdown54 = 	3.
[28-09-24 23:41:57.124] LOG  : General     , 1727559717124> 0> dropdown55 = 	4.
[28-09-24 23:41:57.124] LOG  : General     , 1727559717124> 0> dropdown56 = 	6.
[28-09-24 23:41:57.124] LOG  : General     , 1727559717124> 0> dropdown57 = 	5.
[28-09-24 23:41:57.124] LOG  : General     , 1727559717124> 0> dropdown58 = 	6.
[28-09-24 23:41:57.124] LOG  : General     , 1727559717124> 0> dropdown59 = 	4.
[28-09-24 23:41:57.124] LOG  : General     , 1727559717124> 0> dropdown60 = 	5.
[28-09-24 23:41:57.124] LOG  : General     , 1727559717124> 0> dropdown61 = 	6.
[28-09-24 23:41:57.124] LOG  : General     , 1727559717124> 0> dropdown62 = 	6.
[28-09-24 23:41:57.124] LOG  : General     , 1727559717124> 0> dropdown63 = 	2.
[28-09-24 23:41:57.124] LOG  : General     , 1727559717124> 0> dropdown64 = 	2.
[28-09-24 23:41:57.124] LOG  : General     , 1727559717124> 0> dropdown65 = 	2.
[28-09-24 23:41:57.124] LOG  : General     , 1727559717124> 0> dropdown66 = 	2.
[28-09-24 23:41:57.124] LOG  : General     , 1727559717124> 0> dropdown67 = 	2.
[28-09-24 23:41:57.124] LOG  : General     , 1727559717124> 0> dropdown68 = 	2.
[28-09-24 23:41:57.124] LOG  : General     , 1727559717124> 0> dropdown69 = 	6.
[28-09-24 23:41:57.124] LOG  : General     , 1727559717124> 0> dropdown70 = 	4.
[28-09-24 23:41:57.125] LOG  : General     , 1727559717125> 0> dropdown71 = 	3.
[28-09-24 23:41:57.125] LOG  : General     , 1727559717125> 0> dropdown72 = 	2.
[28-09-24 23:41:57.125] LOG  : General     , 1727559717125> 0> dropdown73 = 	2.
[28-09-24 23:41:57.125] LOG  : General     , 1727559717125> 0> dropdown74 = 	3.
[28-09-24 23:41:57.125] LOG  : General     , 1727559717125> 0> dropdown75 = 	4.
[28-09-24 23:41:57.125] LOG  : General     , 1727559717125> 0> dropdown76 = 	3.
[28-09-24 23:41:57.125] LOG  : General     , 1727559717125> 0> dropdown77 = 	2.
[28-09-24 23:41:57.125] LOG  : General     , 1727559717125> 0> dropdown78 = 	4.
[28-09-24 23:41:57.125] LOG  : General     , 1727559717125> 0> dropdown79 = 	2.
[28-09-24 23:41:57.125] LOG  : General     , 1727559717125> 0> dropdown80 = 	6.
[28-09-24 23:41:57.125] LOG  : General     , 1727559717125> 0> dropdown81 = 	5.
[28-09-24 23:41:57.125] LOG  : General     , 1727559717125> 0> dropdown82 = 	1.
[28-09-24 23:41:57.125] LOG  : General     , 1727559717125> 0> dropdown83 = 	1.
[28-09-24 23:41:57.125] LOG  : General     , 1727559717125> 0> dropdown84 = 	1.
[28-09-24 23:41:57.125] LOG  : General     , 1727559717125> 0> dropdown85 = 	1.
[28-09-24 23:41:57.125] LOG  : General     , 1727559717125> 0> dropdown86 = 	1.
[28-09-24 23:41:57.125] LOG  : General     , 1727559717125> 0> dropdown87 = 	1.
[28-09-24 23:41:57.125] LOG  : General     , 1727559717125> 0> dropdown88 = 	1.
[28-09-24 23:41:57.125] LOG  : General     , 1727559717125> 0> dropdown89 = 	1.
[28-09-24 23:41:57.125] LOG  : General     , 1727559717125> 0> dropdown90 = 	2.
[28-09-24 23:41:57.126] LOG  : General     , 1727559717126> 0> dropdown91 = 	2.
[28-09-24 23:41:57.126] LOG  : General     , 1727559717126> 0> dropdown92 = 	2.
[28-09-24 23:41:57.126] LOG  : General     , 1727559717126> 0> dropdown93 = 	2.
[28-09-24 23:41:57.126] LOG  : General     , 1727559717126> 0> dropdown94 = 	2.
[28-09-24 23:41:57.126] LOG  : General     , 1727559717126> 0> dropdown95 = 	2.
[28-09-24 23:41:57.126] LOG  : General     , 1727559717126> 0> dropdown96 = 	2.
[28-09-24 23:41:57.126] LOG  : General     , 1727559717126> 0> dropdown97 = 	2.
[28-09-24 23:41:57.126] LOG  : General     , 1727559717126> 0> dropdown98 = 	2.
[28-09-24 23:41:57.126] LOG  : General     , 1727559717126> 0> dropdown99 = 	2.
[28-09-24 23:41:57.126] LOG  : General     , 1727559717126> 0> dropdown100 = 	2.
[28-09-24 23:41:57.126] LOG  : General     , 1727559717126> 0> dropdown101 = 	2.
[28-09-24 23:41:57.126] LOG  : General     , 1727559717126> 0> dropdown102 = 	2.
[28-09-24 23:41:57.126] LOG  : General     , 1727559717126> 0> dropdown103 = 	2.
[28-09-24 23:41:57.126] LOG  : General     , 1727559717126> 0> dropdown104 = 	2.
[28-09-24 23:41:57.126] LOG  : General     , 1727559717126> 0> dropdown105 = 	2.
[28-09-24 23:41:57.126] LOG  : General     , 1727559717126> 0> dropdown106 = 	2.
[28-09-24 23:41:57.126] LOG  : General     , 1727559717126> 0> dropdown107 = 	2.
[28-09-24 23:41:57.126] LOG  : General     , 1727559717126> 0> dropdown108 = 	2.
[28-09-24 23:41:57.126] LOG  : General     , 1727559717126> 0> dropdown109 = 	2.
[28-09-24 23:41:57.126] LOG  : General     , 1727559717126> 0> dropdown110 = 	2.
[28-09-24 23:41:57.126] LOG  : General     , 1727559717126> 0> dropdown111 = 	2.
[28-09-24 23:41:57.126] LOG  : General     , 1727559717126> 0> dropdown112 = 	2.
[28-09-24 23:41:57.127] LOG  : General     , 1727559717127> 0> dropdown113 = 	2.
[28-09-24 23:41:57.127] LOG  : General     , 1727559717127> 0> dropdown114 = 	1.
[28-09-24 23:41:57.127] LOG  : General     , 1727559717127> 0> dropdown115 = 	5.
[28-09-24 23:41:57.127] LOG  : General     , 1727559717127> 0> dropdown116 = 	1.
[28-09-24 23:41:57.127] LOG  : General     , 1727559717127> 0> dropdown117 = 	1.
[28-09-24 23:41:57.127] LOG  : General     , 1727559717127> 0> dropdown118 = 	7.
[28-09-24 23:41:57.127] LOG  : General     , 1727559717127> 0> dropdown119 = 	3.
[28-09-24 23:41:57.127] LOG  : General     , 1727559717127> 0> checkbox120 = 	true.
[28-09-24 23:41:57.127] LOG  : General     , 1727559717127> 0> checkbox121 = 	true.
[28-09-24 23:41:57.127] LOG  : General     , 1727559717127> 0> checkbox122 = 	true.
[28-09-24 23:41:57.127] LOG  : General     , 1727559717127> 0> checkbox123 = 	true.
[28-09-24 23:41:57.127] LOG  : General     , 1727559717127> 0> checkbox124 = 	true.
[28-09-24 23:41:57.127] LOG  : General     , 1727559717127> 0> checkbox125 = 	true.
[28-09-24 23:41:57.127] LOG  : General     , 1727559717127> 0> dropdown126 = 	8.
[28-09-24 23:41:57.127] LOG  : General     , 1727559717127> 0> ZOMBIE CCW LOOT = 	2.
[28-09-24 23:41:57.127] LOG  : General     , 1727559717127> 0> VEHICLE LOOT = 	11.
[28-09-24 23:41:57.127] LOG  : General     , 1727559717127> 0> POWERTOOLS = 	11.
[28-09-24 23:41:57.127] LOG  : General     , 1727559717127> 0> RELOADING ITEMS = 	4.
[28-09-24 23:41:57.127] LOG  : General     , 1727559717127> 0> AUTO EQUIP THROWN = 	false.
[28-09-24 23:41:57.127] LOG  : General     , 1727559717127> 0> AUTO SELECT MAG = 	1.
[28-09-24 23:41:57.127] LOG  : General     , 1727559717127> 0> AUTO ACTIVATE NV = 	2.
[28-09-24 23:41:57.127] LOG  : General     , 1727559717127> 0> EMERGENCY RELOAD = 	2.
[28-09-24 23:41:57.128] LOG  : General     , 1727559717128> 0> ARROW BREAKAGE = 	5.
[28-09-24 23:41:57.128] LOG  : General     , 1727559717128> 0> VISUAL EFFECTS = 	true.
[28-09-24 23:41:57.128] LOG  : General     , 1727559717128> 0> BURN TIME = 	5.
[28-09-24 23:41:57.128] LOG  : General     , 1727559717128> 0> IGNITE TARGET = 	5.
[28-09-24 23:41:57.128] LOG  : General     , 1727559717128> 0> HIT ALL BODY PARTS = 	false.
[28-09-24 23:41:57.128] LOG  : General     , 1727559717128> 0> ARCHERY DAMAGE = 	6.
[28-09-24 23:41:57.128] LOG  : General     , 1727559717128> 0> SKIP REMOVALS = 	false.
[28-09-24 23:41:57.128] LOG  : General     , 1727559717128> 0> FIXED ROTATION = 	6.
[28-09-24 23:41:57.128] LOG  : General     , 1727559717128> 0> AUTO ACTIVATE LASER = 	1.
[28-09-24 23:41:57.128] LOG  : General     , 1727559717128> 0> WEAPONLIGHT RUNTIME = 	6.
[28-09-24 23:41:57.128] LOG  : General     , 1727559717128> 0> HVY WEAPON MOVEMENT = 	1.
[28-09-24 23:41:57.128] LOG  : General     , 1727559717128> 0> FIREARM DAMAGE = 	6.
[28-09-24 23:41:57.128] LOG  : General     , 1727559717128> 0> MELEE DAMAGE = 	6.
[28-09-24 23:41:57.129] LOG  : General     , 1727559717129> 0> Init ISContextManager.
[28-09-24 23:41:57.208] LOG  : General     , 1727559717208> 0> TRUE CRAWL : IsTrueCrawlEnabled? 	[	true	].
[28-09-24 23:41:57.208] LOG  : General     , 1727559717208> 0> CreateType.
[28-09-24 23:41:57.209] LOG  : General     , 1727559717209> 0> TRUE CRAWL : isSurvivorNpcModEnabled? 	[	false	].
[28-09-24 23:41:57.209] LOG  : General     , 1727559717209> 0> TRUE CRAWL : isTrueCrouchingEnabled? 	[	true	].
[28-09-24 23:41:57.209] LOG  : General     , 1727559717209> 0> Mod Loaded: Crafting Enhanced Core by TheHunterJP (v1.0.0).
[28-09-24 23:41:57.210] LOG  : General     , 1727559717210> 0> Adding MRE Box to NecroForge.
[28-09-24 23:41:57.256] LOG  : General     , 1727559717256> 0> adding unknown item param "cucumberseed" = "SurFarm".
[28-09-24 23:41:57.256] LOG  : General     , 1727559717256> 0> adding unknown item param "cucumberbagseed" = "SurFarm".
[28-09-24 23:41:57.273] LOG  : General     , 1727559717273> 0> [CraftHelperContinued] Loading items....
[28-09-24 23:41:57.599] LOG  : General     , 1727559717599> 0> [CraftHelperContinued] Loaded All Items in 0.326 seconds.
[28-09-24 23:41:57.599] LOG  : General     , 1727559717599> 0> [CraftHelperContinued] 8953 items loaded..
[28-09-24 23:41:57.599] LOG  : General     , 1727559717599> 0> [CraftHelperContinued] 53 obsolete items skipped..
[28-09-24 23:41:57.600] LOG  : General     , 1727559717600> 0> [CraftHelperContinued] Loaded CraftingEnhancedCore Items in 0.001 seconds.
[28-09-24 23:41:57.600] LOG  : General     , 1727559717600> 0> [CraftHelperContinued] 5 CEC items loaded..
[28-09-24 23:41:57.620] LOG  : General     , 1727559717620> 0> [CraftHelperContinued] Loaded Traits in 0.02 seconds.
[28-09-24 23:41:57.620] LOG  : General     , 1727559717620> 0> [CraftHelperContinued] 333 traits loaded..
[28-09-24 23:41:57.622] LOG  : General     , 1727559717622> 0> [CraftHelperContinued] Loaded Professions in 0.001 seconds.
[28-09-24 23:41:57.622] LOG  : General     , 1727559717622> 0> [CraftHelperContinued] 22 professions loaded..
[28-09-24 23:41:57.626] LOG  : General     , 1727559717626> 0> [CraftHelperContinued] Loaded Skills in 0.004 seconds.
[28-09-24 23:41:57.626] LOG  : General     , 1727559717626> 0> [CraftHelperContinued] 36 skills loaded..
[28-09-24 23:41:57.626] LOG  : General     , 1727559717626> 0> [CraftHelperContinued] Loading recipes....
[28-09-24 23:41:58.038] LOG  : General     , 1727559718038> 0> [CraftHelperContinued] Loaded All Recipes in 0.412 seconds.
[28-09-24 23:41:58.038] LOG  : General     , 1727559718038> 0> [CraftHelperContinued] 4228 recipes loaded..
[28-09-24 23:41:58.038] LOG  : General     , 1727559718038> 0> [CraftHelperContinued] Loading evolved recipes....
[28-09-24 23:41:58.147] LOG  : General     , 1727559718147> 0> [CraftHelperContinued] Loaded All Evolved Recipes in 0.109 seconds.
[28-09-24 23:41:58.147] LOG  : General     , 1727559718147> 0> [CraftHelperContinued] 104 evolved recipes loaded..
[28-09-24 23:41:58.148] LOG  : General     , 1727559718147> 0> [CraftHelperContinued] 49 hidden evolved recipes skipped..
[28-09-24 23:41:58.148] LOG  : General     , 1727559718148> 0> [CraftHelperContinued] Loading CraftingEnhancedCore recipes....
[28-09-24 23:41:58.148] LOG  : General     , 1727559718148> 0> [CraftHelperContinued] Loaded CraftingEnhancedCore Recipes in 0 seconds.
[28-09-24 23:41:58.148] LOG  : General     , 1727559718148> 0> [CraftHelperContinued] 5 CEC recipes loaded..
[28-09-24 23:41:58.148] LOG  : General     , 1727559718148> 0> [CraftHelperContinued] Loaded Traits Recipes in 0 seconds.
[28-09-24 23:41:58.149] LOG  : General     , 1727559718149> 0> [CraftHelperContinued] 192 trait recipes loaded..
[28-09-24 23:41:58.149] LOG  : General     , 1727559718149> 0> [CraftHelperContinued] Loaded Profession free recipes and traits in 0 seconds.
[28-09-24 23:41:58.149] LOG  : General     , 1727559718149> 0> [CraftHelperContinued] 63 profession free recipes loaded..
[28-09-24 23:41:58.149] LOG  : General     , 1727559718149> 0> [CraftHelperContinued] 43 profession traits loaded..
[28-09-24 23:41:58.155] LOG  : General     , 1727559718155> 0> [CraftHelperContinued] Loaded Skill Traits in 0.006 seconds.
[28-09-24 23:41:58.155] LOG  : General     , 1727559718155> 0> [CraftHelperContinued] 333 skill traits loaded..
