[06-10-24 23:07:22.558] LOG  : General     , 1728248842558> 0> RuggedRecipes.BakedPotato: DisplayCategory, FoodP.
[06-10-24 23:19:47.582] WARN : Lua         , 1728249587582> 10.001.581.361> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:19:48.260] DEBUG: Vehicle     , 1728249588260> 10.001.582.039> CarController.<init>                > Vehicle vid=216 type=Base.ATAJeepClassic has been added at (10070,500000;10908,339844;0,322000) auth=vid:Base.ATAJeepClassic(216) pid:(-1) auth=Server static=false active=false.
[06-10-24 23:19:48.266] DEBUG: Vehicle     , 1728249588266> 10.001.582.045> CarController.<init>                > Vehicle vid=215 type=Base.92crownvic has been added at (10073,500000;10908,690430;0,364450) auth=vid:Base.92crownvic(215) pid:(-1) auth=Server static=false active=false.
[06-10-24 23:19:48.329] WARN : Lua         , 1728249588329> 10.001.582.108> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:19:48.628] WARN : Lua         , 1728249588628> 10.001.582.407> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:19:48.696] WARN : Lua         , 1728249588696> 10.001.582.474> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:19:48.894] WARN : Lua         , 1728249588894> 10.001.582.672> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:19:49.078] DEBUG: Vehicle     , 1728249589078> 10.001.582.857> CarController.<init>                > Vehicle vid=213 type=Base.86econoline has been added at (10085,500000;10920,379883;0,367640) auth=vid:Base.86econoline(213) pid:(-1) auth=Server static=false active=false.
[06-10-24 23:19:49.079] DEBUG: Vehicle     , 1728249589079> 10.001.582.858> CarController.<init>                > Vehicle vid=212 type=Base.87blazer has been added at (10088,500000;10920,599609;0,391460) auth=vid:Base.87blazer(212) pid:(-1) auth=Server static=false active=false.
[06-10-24 23:19:50.560] WARN : Lua         , 1728249590560> 10.001.584.339> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:19:50.849] DEBUG: Vehicle     , 1728249590849> 10.001.584.627> CarController.<init>                > Vehicle vid=211 type=Base.87c10sb has been added at (10001,509766;10997,500000;0,362970) auth=vid:Base.87c10sb(211) pid:(-1) auth=Server static=false active=false.
[06-10-24 23:19:52.627] WARN : Lua         , 1728249592627> 10.001.586.406> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:19:53.044] DEBUG: Vehicle     , 1728249593044> 10.001.586.823> CarController.<init>                > Vehicle vid=210 type=Base.85vicsed has been added at (10001,709961;11006,500000;0,384430) auth=vid:Base.85vicsed(210) pid:(-1) auth=Server static=false active=false.
[06-10-24 23:19:53.045] DEBUG: Vehicle     , 1728249593045> 10.001.586.824> CarController.<init>                > Vehicle vid=209 type=Base.f700flatbed has been added at (10023,209961;11000,500000;0,388500) auth=vid:Base.f700flatbed(209) pid:(-1) auth=Server static=false active=false.
[06-10-24 23:19:53.334] WARN : Lua         , 1728249593334> 10.001.587.113> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:19:53.594] DEBUG: Vehicle     , 1728249593594> 10.001.587.373> CarController.<init>                > Vehicle vid=208 type=Base.PickUpVan has been added at (10058,500000;11013,469727;0,473018) auth=vid:Base.PickUpVan(208) pid:(-1) auth=Server static=false active=false.
[06-10-24 23:19:56.011] WARN : Lua         , 1728249596011> 10.001.589.789> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:19:56.480] WARN : Lua         , 1728249596480> 10.001.590.258> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:19:57.044] WARN : Lua         , 1728249597044> 10.001.590.822> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:19:57.077] WARN : Lua         , 1728249597077> 10.001.590.856> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:19:58.960] DEBUG: Vehicle     , 1728249598960> 10.001.592.739> CarController.<init>                > Vehicle vid=221 type=Base.85vicwag has been added at (10020,290039;10843,500000;0,384430) auth=vid:Base.85vicwag(221) pid:(-1) auth=Server static=false active=false.
[06-10-24 23:19:58.977] WARN : Lua         , 1728249598977> 10.001.592.755> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:19:59.710] WARN : Lua         , 1728249599710> 10.001.593.489> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:01.698] WARN : Lua         , 1728249601698> 10.001.595.477> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:02.113] WARN : Lua         , 1728249602113> 10.001.595.892> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:02.193] WARN : Lua         , 1728249602193> 10.001.595.972> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:02.844] WARN : Lua         , 1728249602844> 10.001.596.622> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:03.243] WARN : Lua         , 1728249603243> 10.001.597.022> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:03.410] WARN : Lua         , 1728249603410> 10.001.597.189> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:03.927] WARN : Lua         , 1728249603927> 10.001.597.706> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:03.981] DEBUG: Vehicle     , 1728249603981> 10.001.597.760> BaseVehicle.update                  > Vehicle vid=227 velocity last=(-7,531E-1  1,668E-1 -1,302E+0)/1,513278 current=(-7,197E-1  1,656E-1 -1,273E+0)/1,471579 delta=0,044297.
[06-10-24 23:20:04.014] DEBUG: Vehicle     , 1728249604014> 10.001.597.793> BaseVehicle.update                  > Vehicle vid=223 velocity last=( 0,000E+0  0,000E+0  0,000E+0)/0,000000 current=(-6,900E-1  2,356E-1 -6,598E-2)/0,732087 delta=0,693158.
[06-10-24 23:20:04.027] WARN : Lua         , 1728249604027> 10.001.597.806> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:04.860] WARN : Lua         , 1728249604860> 10.001.598.639> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:04.943] WARN : Lua         , 1728249604943> 10.001.598.722> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:05.577] WARN : Lua         , 1728249605577> 10.001.599.356> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:05.577] WARN : Lua         , 1728249605577> 10.001.599.356> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:09.860] WARN : Lua         , 1728249609860> 10.001.603.639> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:11.810] WARN : Lua         , 1728249611810> 10.001.605.589> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:12.427] WARN : Lua         , 1728249612427> 10.001.606.206> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:12.643] WARN : Lua         , 1728249612643> 10.001.606.422> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:16.460] WARN : Lua         , 1728249616460> 10.001.610.239> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:17.643] WARN : Lua         , 1728249617643> 10.001.611.423> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:18.043] WARN : Lua         , 1728249618043> 10.001.611.823> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:18.927] WARN : Lua         , 1728249618927> 10.001.612.706> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:18.977] WARN : Lua         , 1728249618977> 10.001.612.756> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:20.083] WARN : General     , 1728249620083> 10.001.613.863> GameSounds.getOrCreateSound> no GameSound called "SD[1]Shot_308", adding a new one.
[06-10-24 23:20:45.877] WARN : Lua         , 1728249645877> 10.001.639.656> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:47.527] WARN : Lua         , 1728249647527> 10.001.641.306> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:47.943] WARN : Lua         , 1728249647943> 10.001.641.723> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:48.243] WARN : Lua         , 1728249648243> 10.001.642.023> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:48.260] WARN : Lua         , 1728249648260> 10.001.642.039> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:48.877] WARN : Lua         , 1728249648877> 10.001.642.656> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:55.694] WARN : Lua         , 1728249655694> 10.001.649.473> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:55.854] DEBUG: Vehicle     , 1728249655854> 10.001.649.633> CarController.<init>                > Vehicle vid=216 type=Base.ATAJeepClassic has been added at (10070,500000;10908,339844;0,322000) auth=vid:Base.ATAJeepClassic(216) pid:(-1) auth=Server static=false active=false.
[06-10-24 23:20:55.856] DEBUG: Vehicle     , 1728249655856> 10.001.649.635> CarController.<init>                > Vehicle vid=215 type=Base.92crownvic has been added at (10073,500000;10908,690430;0,364450) auth=vid:Base.92crownvic(215) pid:(-1) auth=Server static=false active=false.
[06-10-24 23:20:56.794] WARN : Lua         , 1728249656794> 10.001.650.573> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:56.893] WARN : Lua         , 1728249656893> 10.001.650.673> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:56.943] WARN : Lua         , 1728249656943> 10.001.650.723> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:57.260] WARN : Lua         , 1728249657260> 10.001.651.039> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:58.243] WARN : Lua         , 1728249658243> 10.001.652.023> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:58.727] WARN : Lua         , 1728249658727> 10.001.652.506> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:20:59.010] WARN : Lua         , 1728249659010> 10.001.652.789> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:05.277] WARN : Lua         , 1728249665277> 10.001.659.056> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:05.927] WARN : Lua         , 1728249665927> 10.001.659.706> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:06.293] WARN : Lua         , 1728249666293> 10.001.660.073> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:06.533] DEBUG: Vehicle     , 1728249666533> 10.001.660.312> CarController.<init>                > Vehicle vid=213 type=Base.86econoline has been added at (10085,500000;10920,379883;0,367640) auth=vid:Base.86econoline(213) pid:(-1) auth=Server static=false active=false.
[06-10-24 23:21:06.534] DEBUG: Vehicle     , 1728249666534> 10.001.660.313> CarController.<init>                > Vehicle vid=212 type=Base.87blazer has been added at (10088,500000;10920,599609;0,391460) auth=vid:Base.87blazer(212) pid:(-1) auth=Server static=false active=false.
[06-10-24 23:21:06.894] WARN : Lua         , 1728249666894> 10.001.660.673> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:07.227] WARN : Lua         , 1728249667227> 10.001.661.006> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:07.677] WARN : Lua         , 1728249667677> 10.001.661.456> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:07.827] WARN : Lua         , 1728249667827> 10.001.661.606> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:09.560] WARN : Lua         , 1728249669560> 10.001.663.339> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:10.738] WARN : Lua         , 1728249670738> 10.001.664.517> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:11.144] WARN : Lua         , 1728249671144> 10.001.664.923> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:11.935] DEBUG: Vehicle     , 1728249671935> 10.001.665.714> CarController.<init>                > Vehicle vid=222 type=Base.CarNormalSmashedRight has been added at (10016,000977;10819,500000;0,333060) auth=vid:Base.CarNormalSmashedRight(222) pid:(-1) auth=Server static=false active=false.
[06-10-24 23:21:12.127] WARN : Lua         , 1728249672127> 10.001.665.906> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:12.510] WARN : Lua         , 1728249672510> 10.001.666.289> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:12.877] WARN : Lua         , 1728249672877> 10.001.666.656> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:13.184] WARN : Lua         , 1728249673184> 10.001.666.964> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:13.460] WARN : Lua         , 1728249673460> 10.001.667.239> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:13.744] WARN : Lua         , 1728249673744> 10.001.667.523> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:14.010] WARN : Lua         , 1728249674010> 10.001.667.789> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:14.180] WARN : Lua         , 1728249674180> 10.001.667.959> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:15.210] WARN : Lua         , 1728249675210> 10.001.668.989> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:16.203] DEBUG: Vehicle     , 1728249676203> 10.001.669.982> CarController.<init>                > Vehicle vid=213 type=Base.86econoline has been added at (10085,500000;10920,379883;0,367640) auth=vid:Base.86econoline(213) pid:(-1) auth=Server static=false active=false.
[06-10-24 23:21:16.204] DEBUG: Vehicle     , 1728249676204> 10.001.669.983> CarController.<init>                > Vehicle vid=212 type=Base.87blazer has been added at (10088,500000;10920,599609;0,391460) auth=vid:Base.87blazer(212) pid:(-1) auth=Server static=false active=false.
[06-10-24 23:21:17.194] WARN : Lua         , 1728249677194> 10.001.670.973> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:17.565] WARN : Lua         , 1728249677565> 10.001.671.343> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:18.027] WARN : Lua         , 1728249678027> 10.001.671.806> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:18.361] WARN : Lua         , 1728249678361> 10.001.672.139> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:18.747] WARN : Lua         , 1728249678747> 10.001.672.525> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:19.161] WARN : Lua         , 1728249679161> 10.001.672.939> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:19.411] WARN : Lua         , 1728249679411> 10.001.673.189> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:20.744] WARN : Lua         , 1728249680744> 10.001.674.523> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:22.438] DEBUG: Vehicle     , 1728249682438> 10.001.676.217> CarController.<init>                > Vehicle vid=208 type=Base.87c10utility has been added at (10132,500000;10900,209961;0,362970) auth=vid:Base.87c10utility(208) pid:(-1) auth=Server static=false active=false.
[06-10-24 23:21:23.060] WARN : Lua         , 1728249683060> 10.001.676.839> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:23.644] WARN : Lua         , 1728249683644> 10.001.677.423> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:24.260] WARN : Lua         , 1728249684260> 10.001.678.039> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:24.594] WARN : Lua         , 1728249684594> 10.001.678.373> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:25.743] WARN : Lua         , 1728249685743> 10.001.679.523> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:26.850] WARN : Lua         , 1728249686850> 10.001.680.629> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:27.577] WARN : Lua         , 1728249687577> 10.001.681.356> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:28.027] WARN : Lua         , 1728249688027> 10.001.681.806> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:28.610] WARN : Lua         , 1728249688610> 10.001.682.389> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:30.043] WARN : Lua         , 1728249690043> 10.001.683.823> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:30.519] WARN : Lua         , 1728249690519> 10.001.684.299> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:31.500] WARN : Lua         , 1728249691500> 10.001.685.279> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:32.067] LOG  : General     , 1728249692067> 10.001.685.847> Trying to load Moddata: 	table 0x1032254022.
[06-10-24 23:21:32.067] LOG  : General     , 1728249692067> 10.001.685.847> RemoteLinkTable loaded: 	nil.
[06-10-24 23:21:32.067] LOG  : General     , 1728249692067> 10.001.685.847> No Remote Linktable could be found in the  ModData.
[06-10-24 23:21:32.177] WARN : Lua         , 1728249692177> 10.001.685.956> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:33.227] WARN : Lua         , 1728249693227> 10.001.687.006> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:33.637] DEBUG: Vehicle     , 1728249693637> 10.001.687.416> CarController.<init>                > Vehicle vid=208 type=Base.87c10utility has been added at (10132,500000;10900,209961;0,362970) auth=vid:Base.87c10utility(208) pid:(-1) auth=Server static=false active=false.
[06-10-24 23:21:33.763] WARN : Lua         , 1728249693763> 10.001.687.542> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:34.160] WARN : Lua         , 1728249694160> 10.001.687.939> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:35.031] WARN : Lua         , 1728249695031> 10.001.688.810> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:35.910] WARN : Lua         , 1728249695910> 10.001.689.689> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:37.110] WARN : Lua         , 1728249697110> 10.001.690.889> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:37.396] DEBUG: Vehicle     , 1728249697396> 10.001.691.175> CarController.<init>                > Vehicle vid=209 type=Base.87c10sb has been added at (10114,000977;10989,500000;0,362970) auth=vid:Base.87c10sb(209) pid:(-1) auth=Server static=false active=false.
[06-10-24 23:21:37.397] DEBUG: Vehicle     , 1728249697397> 10.001.691.176> CarController.<init>                > Vehicle vid=210 type=Base.79brougham has been added at (10117,500000;10989,500000;0,334480) auth=vid:Base.79brougham(210) pid:(-1) auth=Server static=false active=false.
[06-10-24 23:21:37.777] WARN : Lua         , 1728249697777> 10.001.691.556> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:38.010] WARN : Lua         , 1728249698010> 10.001.691.789> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:38.663] DEBUG: Vehicle     , 1728249698663> 10.001.692.442> CarController.<init>                > Vehicle vid=211 type=Base.87c10sb has been added at (10001,509766;10997,500000;0,362970) auth=vid:Base.87c10sb(211) pid:(-1) auth=Server static=false active=false.
[06-10-24 23:21:39.243] WARN : Lua         , 1728249699243> 10.001.693.023> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:39.627] WARN : Lua         , 1728249699627> 10.001.693.406> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:40.010] WARN : Lua         , 1728249700010> 10.001.693.789> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:41.694] DEBUG: Vehicle     , 1728249701694> 10.001.695.473> CarController.<init>                > Vehicle vid=206 type=Base.85vicsed has been added at (10001,709961;11006,500000;0,384430) auth=vid:Base.85vicsed(206) pid:(-1) auth=Server static=false active=false.
[06-10-24 23:21:41.695] DEBUG: Vehicle     , 1728249701695> 10.001.695.474> CarController.<init>                > Vehicle vid=205 type=Base.f700flatbed has been added at (10023,209961;11000,500000;0,388500) auth=vid:Base.f700flatbed(205) pid:(-1) auth=Server static=false active=false.
[06-10-24 23:21:41.710] WARN : Lua         , 1728249701710> 10.001.695.489> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:42.577] WARN : Lua         , 1728249702577> 10.001.696.356> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:43.410] WARN : Lua         , 1728249703410> 10.001.697.189> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:44.043] WARN : Lua         , 1728249704043> 10.001.697.823> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:44.860] WARN : Lua         , 1728249704860> 10.001.698.639> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:46.927] WARN : Lua         , 1728249706927> 10.001.700.706> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:46.927] WARN : Lua         , 1728249706927> 10.001.700.707> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:47.960] WARN : Lua         , 1728249707960> 10.001.701.740> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[06-10-24 23:21:53.544] LOG  : General     , 1728249713544> 10.001.707.323> *******************************************.
[06-10-24 23:21:53.544] LOG  : General     , 1728249713544> 10.001.707.323> ** SANDBOXVARS TRANSFERED TO MOD OPTIONS **.
[06-10-24 23:21:53.544] LOG  : General     , 1728249713544> 10.001.707.323> *******************************************.
[06-10-24 23:21:53.544] LOG  : General     , 1728249713544> 10.001.707.323> Show Hit Damage = 	false.
[06-10-24 23:21:53.544] LOG  : General     , 1728249713544> 10.001.707.323> Show Range/Hit% = 	false.
[06-10-24 23:21:53.544] LOG  : General     , 1728249713544> 10.001.707.323> Show Weapon Info = 	1.
[06-10-24 23:21:53.544] LOG  : General     , 1728249713544> 10.001.707.323> Show Ammunition = 	true.
[06-10-24 23:21:53.545] LOG  : General     , 1728249713545> 10.001.707.323> Movement Gauge = 	true.
[06-10-24 23:21:53.545] LOG  : General     , 1728249713545> 10.001.707.324> Dynamic Recoil System = 	true.
[06-10-24 23:21:53.545] LOG  : General     , 1728249713545> 10.001.707.324> Dynamic Range System = 	1.
[06-10-24 23:21:53.545] LOG  : General     , 1728249713545> 10.001.707.324> Reset Sight Picture = 	true.
[06-10-24 23:21:53.545] LOG  : General     , 1728249713545> 10.001.707.324> Firearm Jamm = 	4.
[06-10-24 23:21:53.545] LOG  : General     , 1728249713545> 10.001.707.324> Firearms never Break = 	false.
[06-10-24 23:21:53.545] LOG  : General     , 1728249713545> 10.001.707.324> Attachements break on melee = 	5.
[06-10-24 23:21:53.545] LOG  : General     , 1728249713545> 10.001.707.324> attachements break on fire = 	5.
[06-10-24 23:21:53.545] LOG  : General     , 1728249713545> 10.001.707.324> Supression Level = 	3.
[06-10-24 23:21:53.545] LOG  : General     , 1728249713545> 10.001.707.324> Bass sound Level = 	1.
[06-10-24 23:21:53.546] LOG  : General     , 1728249713546> 10.001.707.324> Luncher range multiplier = 	1.
[06-10-24 23:21:53.546] LOG  : General     , 1728249713546> 10.001.707.324> Vehicule penalty = 	false.
[06-10-24 23:21:53.546] LOG  : General     , 1728249713546> 10.001.707.325> Debug Confirmation level = 	2.
[06-10-24 23:21:53.546] LOG  : General     , 1728249713546> 10.001.707.325> Use vanilla shot sound brita's = 	false.
[06-10-24 23:21:53.546] LOG  : General     , 1728249713546> 10.001.707.325> Eject Spend shells  = 	11.
[06-10-24 23:21:53.546] LOG  : General     , 1728249713546> 10.001.707.325> Type (Bow / Crossbow) = 	6.
[06-10-24 23:21:53.546] LOG  : General     , 1728249713546> 10.001.707.325> Type (Flame Thrower) = 	2.
[06-10-24 23:21:53.546] LOG  : General     , 1728249713546> 10.001.707.325> dropdown22 = 	3.
[06-10-24 23:21:53.546] LOG  : General     , 1728249713546> 10.001.707.325> dropdown23 = 	2.
[06-10-24 23:21:53.546] LOG  : General     , 1728249713546> 10.001.707.325> dropdown24 = 	4.
[06-10-24 23:21:53.546] LOG  : General     , 1728249713546> 10.001.707.325> dropdown25 = 	6.
[06-10-24 23:21:53.546] LOG  : General     , 1728249713546> 10.001.707.325> dropdown26 = 	6.
[06-10-24 23:21:53.546] LOG  : General     , 1728249713546> 10.001.707.325> dropdown27 = 	6.
[06-10-24 23:21:53.546] LOG  : General     , 1728249713546> 10.001.707.325> dropdown28 = 	3.
[06-10-24 23:21:53.546] LOG  : General     , 1728249713546> 10.001.707.325> dropdown29 = 	4.
[06-10-24 23:21:53.546] LOG  : General     , 1728249713546> 10.001.707.325> dropdown30 = 	5.
[06-10-24 23:21:53.547] LOG  : General     , 1728249713547> 10.001.707.325> dropdown31 = 	4.
[06-10-24 23:21:53.547] LOG  : General     , 1728249713547> 10.001.707.325> dropdown32 = 	3.
[06-10-24 23:21:53.547] LOG  : General     , 1728249713547> 10.001.707.325> dropdown33 = 	11.
[06-10-24 23:21:53.547] LOG  : General     , 1728249713547> 10.001.707.326> dropdown34 = 	11.
[06-10-24 23:21:53.547] LOG  : General     , 1728249713547> 10.001.707.326> dropdown35 = 	11.
[06-10-24 23:21:53.547] LOG  : General     , 1728249713547> 10.001.707.326> dropdown36 = 	11.
[06-10-24 23:21:53.547] LOG  : General     , 1728249713547> 10.001.707.326> dropdown37 = 	11.
[06-10-24 23:21:53.547] LOG  : General     , 1728249713547> 10.001.707.326> dropdown38 = 	11.
[06-10-24 23:21:53.547] LOG  : General     , 1728249713547> 10.001.707.326> dropdown39 = 	11.
